booking_id,user_id,trip_id,itinerary_id,booking_reference,channel,total_amount,currency,tax_amount,idempotency_key,status,confirmed_at,cancelled_at,cancellation_reason,created_at,updated_at
bkg_5e7b9fa4,usr_efe9a3aa,,,EBA833,mobile_app,21146.18,INR,2265.66,idem_70df1a7ddb18ebc9,refunded,,2026-08-17T04:45:00+05:30,Plans changed,2026-08-09T04:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_e552465d,usr_0deee6d9,,,FA94D6,web,6159.89,NPR,659.99,idem_323fe1d94260c6c6,confirmed,2026-07-11T21:17:00+05:30,,,2026-07-11T21:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_4b349c64,usr_e7b2dd09,trp_f61c2fce,,74F596,partner,4221.41,INR,452.29,idem_aa469a173f43c9d0,confirmed,2026-06-11T19:47:00+05:30,,,2026-06-11T19:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_882daaa3,usr_d8cab59f,trp_aa766de3,,35E60E,web,8163.66,INR,874.68,idem_46f13c048066d268,partially_confirmed,2026-06-04T05:47:00+05:30,,,2026-06-04T05:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_61486b05,usr_72dfb712,trp_e617ca9d,,5FC400,mobile_app,42669.65,INR,4571.75,idem_96ed7c3249cf4a9e,failed,,,,2026-04-21T13:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_63722f33,usr_c659e4bf,,,B9BA4F,partner,10220.48,THB,1095.05,idem_3b07d7395fd7af15,confirmed,2026-05-12T19:32:00+05:30,,,2026-05-12T19:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_4a1db998,usr_ca24d130,trp_ffd35a10,,765C64,web,19125.67,INR,2049.18,idem_af0197cca1f74850,confirmed,2026-05-03T09:47:00+05:30,,,2026-05-03T09:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_e9c05610,usr_bedf358a,trp_6c9581df,,563F92,mobile_app,72010.78,INR,7715.44,idem_49bd206e1d1006b4,confirmed,2026-05-15T17:47:00+05:30,,,2026-05-15T17:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_12d99074,usr_247f37bf,,,781752,web,18914.09,THB,2026.51,idem_ff02361654eec287,confirmed,2026-07-24T19:17:00+05:30,,,2026-07-24T19:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_6f493ac7,usr_7576a6e0,trp_6a550f89,,A8BEEF,web,53334.60,INR,5714.42,idem_ceb1f8b3309497bf,confirmed,2026-06-30T12:47:00+05:30,,,2026-06-30T12:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_d9794526,usr_424aaa79,,,ECB0DF,web,8770.44,INR,939.69,idem_807d1522074732ec,confirmed,2026-06-10T14:17:00+05:30,,,2026-06-10T14:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_cac83d8e,usr_40c95b13,,,11CC45,mobile_app,5795.98,INR,621.00,idem_2c053a28b70268ce,confirmed,2026-06-05T16:47:00+05:30,,,2026-06-05T16:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_e6972770,usr_7796e5e8,trp_cef915ff,,88FA95,mobile_app,11701.29,INR,1253.71,idem_069e67209e198f89,confirmed,2026-08-10T11:32:00+05:30,,,2026-08-10T11:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_557ae3aa,usr_2fca7c46,trp_e900e96a,,94A7D3,web,39859.21,INR,4270.63,idem_2a0cdfacb1bbfbf6,confirmed,2026-07-31T16:32:00+05:30,,,2026-07-31T16:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_0fbddeba,usr_6be041f5,trp_994c9a51,,A544C3,mobile_app,23358.59,INR,2502.71,idem_6997e51932ed3cc8,confirmed,2026-04-26T16:32:00+05:30,,,2026-04-26T16:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_71450fd7,usr_afacd025,trp_11c3f9e5,,7A8928,partner,82597.01,INR,8849.68,idem_2350ea1681da4276,cancelled,,2026-05-20T00:15:00+05:30,Found a better rate,2026-05-09T00:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_87022d83,usr_a386ca28,trp_7afc863d,,89DA10,mobile_app,14584.73,MYR,1562.65,idem_7566126f26363708,pending,,,,2026-08-04T16:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_0b421cde,usr_98a69060,,,DEA808,web,113772.83,INR,12189.95,idem_7098074dfbe46e33,confirmed,2026-07-18T20:47:00+05:30,,,2026-07-18T20:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_f814a51e,usr_e1d938d9,,,422F4D,web,4220.74,INR,452.22,idem_210ac391bf2c470c,confirmed,2026-07-25T23:17:00+05:30,,,2026-07-25T23:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_a330a27e,usr_63531f2d,trp_2f330bc2,,6B3EBB,web,27366.52,AED,2932.13,idem_792694728ff17352,confirmed,2026-05-06T11:47:00+05:30,,,2026-05-06T11:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_9960cd3f,usr_8a133f67,,,68A8A3,mobile_app,22967.50,INR,2460.80,idem_d58b8fae6ad596ab,confirmed,2026-07-20T19:02:00+05:30,,,2026-07-20T19:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_d9d041ad,usr_e8f563b9,trp_03e922d6,,452265,web,3186.97,INR,341.46,idem_edf84db128b0d3cf,confirmed,2026-06-02T17:02:00+05:30,,,2026-06-02T17:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_ebcf6c57,usr_2433031a,trp_1c6b709c,,56C98D,web,17213.66,INR,1844.32,idem_1e2b45cfc022df49,confirmed,2026-06-11T21:02:00+05:30,,,2026-06-11T21:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_b735863d,usr_22d1a7e5,,,12123F,web,14376.86,INR,1540.38,idem_188fb6e471ca4c42,cancelled,,2026-05-27T16:30:00+05:30,Found a better rate,2026-05-23T16:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_0ab70820,usr_2b4223b2,trp_7c20b912,,76B2EC,mobile_app,20403.76,INR,2186.12,idem_a509c90250765067,confirmed,2026-06-24T15:47:00+05:30,,,2026-06-24T15:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_5fbd8979,usr_d504f21d,,,1A2E36,web,71135.31,INR,7621.64,idem_232e5b17165a672e,partially_confirmed,2026-07-22T09:47:00+05:30,,,2026-07-22T09:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_7e66a53c,usr_247f37bf,trp_b32d3e05,,58D94D,mobile_app,21216.34,INR,2273.18,idem_cdca5146d33b7f76,confirmed,2026-07-05T06:32:00+05:30,,,2026-07-05T06:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_043b91b9,usr_6be041f5,trp_994c9a51,,056C8D,web,15729.52,INR,1685.31,idem_4fae384ecd42547b,confirmed,2026-08-15T01:02:00+05:30,,,2026-08-15T01:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_cc35f63a,usr_569f1f22,trp_ab7c6472,,1AEE81,web,7975.27,INR,854.49,idem_ae1dcf88484fa549,confirmed,2026-07-27T10:47:00+05:30,,,2026-07-27T10:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_d65697ed,usr_df582802,trp_929cc01b,,72FEF1,mobile_app,21603.76,INR,2314.69,idem_89eaa50e22ad5979,confirmed,2026-05-26T15:32:00+05:30,,,2026-05-26T15:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_2f4da8c2,usr_67d03584,trp_0eaece39,,F24293,web,30158.50,INR,3231.27,idem_8252fece340882e7,confirmed,2026-06-06T20:47:00+05:30,,,2026-06-06T20:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_d10b4f01,usr_3d2f73ea,trp_27e50a35,,C891E8,web,7088.38,INR,759.47,idem_b9682f7a39f1ac93,confirmed,2026-07-23T10:17:00+05:30,,,2026-07-23T10:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_8e41cb3c,usr_8eb4e3e7,trp_672c1a74,,E07A6C,mobile_app,35619.14,INR,3816.34,idem_40a8a7228e763199,confirmed,2026-08-16T07:17:00+05:30,,,2026-08-16T07:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_d57099d8,usr_e10845c8,trp_d4204375,,10E4C8,call_centre,13744.19,INR,1472.59,idem_78ff1cd7818c46c4,cancelled,,2026-06-01T00:30:00+05:30,Found a better rate,2026-05-27T00:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_86769d3c,usr_ae35e63d,trp_75b9d7b8,,AA7127,call_centre,14835.98,INR,1589.57,idem_7cbc918e88e9caa6,confirmed,2026-05-31T05:47:00+05:30,,,2026-05-31T05:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_e4f72bc8,usr_05306731,trp_cb6840c6,,B1A6E0,mobile_app,7258.43,INR,777.69,idem_a7a9a8d4547699f4,confirmed,2026-06-18T15:02:00+05:30,,,2026-06-18T15:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_45e6c074,usr_07f03d4c,trp_82116fda,,34A946,mobile_app,6000.44,INR,642.90,idem_e513f1a97e5d0351,confirmed,2026-08-13T18:47:00+05:30,,,2026-08-13T18:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_2e750ae3,usr_b86dd891,,,54BE4B,web,46894.44,INR,5024.40,idem_f54cf7bf4a23749c,confirmed,2026-05-20T11:47:00+05:30,,,2026-05-20T11:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_f450eeaa,usr_bff7bdb8,trp_26590ab5,,9B0152,mobile_app,15400.26,INR,1650.03,idem_e1a304ae1e3061bc,confirmed,2026-05-28T03:32:00+05:30,,,2026-05-28T03:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_376913d5,usr_78afc45f,trp_b14214a6,,1B84CF,partner,48762.71,INR,5224.58,idem_1f18ae600207727d,confirmed,2026-05-09T06:47:00+05:30,,,2026-05-09T06:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_c1cc5981,usr_22e61dad,,,83B059,mobile_app,6675.56,INR,715.24,idem_41852980aac32dfb,cancelled,,2026-06-01T19:30:00+05:30,Trip postponed,2026-05-24T19:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_0ca82b28,usr_20594684,trp_2ee78a2e,,7F8EED,web,86771.73,INR,9296.97,idem_80714d9bf3e4adab,confirmed,2026-08-09T05:47:00+05:30,,,2026-08-09T05:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_a594b5b7,usr_9b3b547f,trp_d8d828d7,,B87BAE,web,89260.26,INR,9563.60,idem_d4768a272359409f,confirmed,2026-04-26T14:32:00+05:30,,,2026-04-26T14:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_ee246b1c,usr_42202df5,trp_9fc37785,,703E48,web,6542.69,INR,701.00,idem_58e68a3834171ef3,pending,,,,2026-07-08T06:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_99746bdf,usr_34f98272,trp_37763b22,,46135B,mobile_app,4337.63,INR,464.75,idem_54d555775859b71e,confirmed,2026-08-10T21:32:00+05:30,,,2026-08-10T21:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_1bd1e68b,usr_d23b92e9,trp_1aeefd3e,,07A2DE,mobile_app,26103.71,INR,2796.83,idem_2378e8bb5e65e013,cancelled,,2026-07-22T16:00:00+05:30,Trip postponed,2026-07-10T16:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_11117685,usr_7796e5e8,trp_6b3bd54e,,30E99C,web,86129.33,INR,9228.14,idem_5fa5d023cc8eb6b7,confirmed,2026-06-02T06:47:00+05:30,,,2026-06-02T06:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_ada3c476,usr_c60b1837,trp_5ad6c4c8,,4C3537,web,2422.34,INR,259.54,idem_55769e3cffc57497,confirmed,2026-06-13T14:17:00+05:30,,,2026-06-13T14:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_7e501708,usr_ba25cb52,trp_854e1930,,EAED4D,web,4662.58,INR,499.56,idem_87d21c43652f91d3,confirmed,2026-05-19T18:47:00+05:30,,,2026-05-19T18:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_1b686a1c,usr_8846d546,,,860EAB,mobile_app,108149.73,INR,11587.47,idem_bda2912be686b011,partially_confirmed,2026-07-27T08:32:00+05:30,,,2026-07-27T08:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_88773f95,usr_c582abb2,trp_152be4e1,,81BEFB,web,24276.55,INR,2601.06,idem_eff57e2ec177b382,confirmed,2026-07-22T19:47:00+05:30,,,2026-07-22T19:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_a38987db,usr_b021d103,trp_70ac83bf,,16818B,mobile_app,8932.08,INR,957.01,idem_1bf3ca29d9e9f5f5,confirmed,2026-06-05T13:17:00+05:30,,,2026-06-05T13:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_d6737e36,usr_67d03584,trp_0eaece39,,FBA43E,web,15725.02,INR,1684.82,idem_4402b225f26c84cd,confirmed,2026-06-10T22:47:00+05:30,,,2026-06-10T22:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_4d845839,usr_b021d103,trp_e5fcba16,,9DC8D3,web,10123.85,AED,1084.70,idem_43af2f7da1568df4,confirmed,2026-06-02T17:02:00+05:30,,,2026-06-02T17:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_2108ad59,usr_a7185e16,trp_90f6480d,,A9E294,web,4751.33,INR,509.07,idem_ee5194d6121eeda0,confirmed,2026-06-08T16:47:00+05:30,,,2026-06-08T16:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_a4fa5a3a,usr_b96ef58c,trp_5bb207b2,,BED8EF,partner,25877.76,INR,2772.62,idem_02063d9e293f3ac4,confirmed,2026-08-13T06:32:00+05:30,,,2026-08-13T06:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_a3c2003c,usr_96b84c82,trp_c4fe9d44,,E9384F,web,30340.71,SGD,3250.79,idem_ee773a5b95a472a0,pending,,,,2026-08-06T02:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_4250b0e5,usr_e076a69d,,,52FD83,mobile_app,9259.69,INR,992.11,idem_4a47308ef82a3aaf,failed,,,,2026-08-05T22:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_8ed2fe45,usr_1b4fe68e,trp_be2b6219,,9BC187,web,6571.06,INR,704.04,idem_1f5e50f9e41b330d,confirmed,2026-05-21T03:32:00+05:30,,,2026-05-21T03:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_be945100,usr_1f670e21,trp_49911bd2,,1B9669,web,97680.24,INR,10465.74,idem_da5dbe16cf56cf97,confirmed,2026-06-15T16:47:00+05:30,,,2026-06-15T16:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_43569413,usr_6feac3d4,,,BF63B4,web,10611.48,INR,1136.94,idem_4e0dde63855c8014,confirmed,2026-07-20T22:17:00+05:30,,,2026-07-20T22:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_4c8b51bc,usr_76c235d5,trp_7aed1147,,5D43D0,mobile_app,8020.54,INR,859.34,idem_6f01a2b6c0f3d9ce,cancelled,,2026-09-03T01:30:00+05:30,Trip postponed,2026-08-15T01:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_8d38b1e4,usr_bff7bdb8,trp_26590ab5,,AD5B12,web,10249.44,INR,1098.15,idem_d12fd7e6fb7f03bf,confirmed,2026-08-15T17:17:00+05:30,,,2026-08-15T17:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_847c32b3,usr_51275e79,trp_3e263e75,,AA854C,mobile_app,43310.83,INR,4640.45,idem_d4d2ced18d097394,cancelled,,2026-05-24T10:15:00+05:30,Found a better rate,2026-05-20T10:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_7b63b5dc,usr_9d604e2e,trp_4b2dcdb7,,76FC1E,mobile_app,78566.86,INR,8417.88,idem_a39fa8b358ba175a,confirmed,2026-05-13T01:47:00+05:30,,,2026-05-13T01:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_e1ecaf13,usr_bedf358a,trp_6c9581df,,D73FFB,web,8066.36,INR,864.25,idem_c2ee4c4e18a6c27a,confirmed,2026-06-23T03:02:00+05:30,,,2026-06-23T03:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_76ffde09,usr_88af6903,trp_7b77aa24,,CC7508,web,13409.54,NPR,1436.74,idem_d4b37136ab2ee9f6,confirmed,2026-07-16T17:02:00+05:30,,,2026-07-16T17:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_bb3156e1,usr_8e84ba7a,trp_bfc1339e,,664F9E,web,16248.92,NPR,1740.96,idem_1c9e6d64018140c0,confirmed,2026-05-27T15:02:00+05:30,,,2026-05-27T15:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_e9d69c2f,usr_2aa556d6,trp_c0c1da94,,2D5FB3,partner,67503.13,INR,7232.48,idem_caa8738cf4fd599b,confirmed,2026-07-19T18:47:00+05:30,,,2026-07-19T18:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_713fe8bc,usr_3e25dcc6,trp_510db93a,,9310E0,mobile_app,15828.19,INR,1695.88,idem_4203d225b0d49784,confirmed,2026-07-22T09:32:00+05:30,,,2026-07-22T09:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_2ec6b898,usr_db178dbf,trp_994bc238,,080387,mobile_app,18265.73,INR,1957.04,idem_114bf99815d4f628,confirmed,2026-08-07T22:32:00+05:30,,,2026-08-07T22:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_6957685d,usr_dbcf6091,,,C64796,web,3207.23,MYR,343.63,idem_ee323598c5927fb4,cancelled,,2026-06-28T06:45:00+05:30,Found a better rate,2026-06-17T06:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_0efb66e4,usr_6ec8f18d,trp_f05ed67d,,4905C3,web,25172.07,MVR,2697.01,idem_56bde2470200654a,confirmed,2026-06-16T11:17:00+05:30,,,2026-06-16T11:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_eea2d28d,usr_7a9bb1ad,trp_77b09e9a,,F0EE48,mobile_app,35681.72,INR,3823.04,idem_49ac2068a9d3b1e5,cancelled,,2026-08-31T06:30:00+05:30,Trip postponed,2026-08-16T06:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_405add42,usr_ce38459a,trp_627dd5f6,,D9A1DF,web,12589.58,AED,1348.88,idem_7c8a1e18310b4735,partially_confirmed,2026-05-03T00:17:00+05:30,,,2026-05-03T00:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_9b0c5f37,usr_51247360,trp_d10b37ba,,997053,web,23313.57,INR,2497.88,idem_448a2dc8cfaa9acb,partially_confirmed,2026-05-23T19:02:00+05:30,,,2026-05-23T19:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_cf0daeef,usr_77e91c3a,trp_520c7693,,80D81B,call_centre,8808.03,NPR,943.72,idem_eadd03c4e1d9cb1b,confirmed,2026-06-03T10:47:00+05:30,,,2026-06-03T10:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_4f638be5,usr_61710d50,trp_adec5721,,92ECFA,mobile_app,17698.33,INR,1896.25,idem_59588105d480bdd9,confirmed,2026-08-17T20:02:00+05:30,,,2026-08-17T20:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_8425314d,usr_656b5a35,trp_06892c8d,,7CBA3D,web,6268.64,LKR,671.64,idem_1f4418c11d230b4a,refunded,,2026-06-21T22:00:00+05:30,Duplicate booking,2026-06-09T22:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_2e2c02ac,usr_dc1bd238,trp_0c58e20b,,069E25,mobile_app,12385.50,NPR,1327.02,idem_7bb2a0eafa699e24,failed,,,,2026-06-24T18:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_8a23cf28,usr_b3f2baa1,trp_1a355cfe,,BA9B52,mobile_app,103238.42,INR,11061.26,idem_39fd20fed7392dc1,confirmed,2026-06-22T01:17:00+05:30,,,2026-06-22T01:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_0b3935b7,usr_5f22c672,trp_cdb13358,,AC911A,call_centre,6206.91,THB,665.03,idem_70915966cfa81089,confirmed,2026-05-18T21:02:00+05:30,,,2026-05-18T21:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_dd53501a,usr_e94f06ca,trp_7a5e7bd8,,0217CA,mobile_app,983.65,SGD,105.39,idem_c5de00539c90d407,confirmed,2026-05-14T18:32:00+05:30,,,2026-05-14T18:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_bce2eee5,usr_1dc8f83e,,,FCD6B0,partner,38490.78,INR,4124.01,idem_c3146db810399b86,confirmed,2026-05-09T14:17:00+05:30,,,2026-05-09T14:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_ce153214,usr_ae648c19,trp_ef522093,,203BB0,mobile_app,80996.12,INR,8678.16,idem_b70017056fa6b2b8,confirmed,2026-06-14T19:17:00+05:30,,,2026-06-14T19:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_10e4a2be,usr_ab49979e,trp_4a195a07,,64296C,web,38059.06,INR,4077.76,idem_255de99bb5e93f74,confirmed,2026-08-17T01:17:00+05:30,,,2026-08-17T01:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_93ec24b6,usr_fae4d064,trp_f74bdeb1,,76481D,web,13339041.32,IDR,1429183.00,idem_98035132ea451cce,confirmed,2026-06-02T02:02:00+05:30,,,2026-06-02T02:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_9ec29993,usr_abfc225a,trp_c523a05c,,DE63FE,mobile_app,24221.27,INR,2595.14,idem_12bd153e23063651,confirmed,2026-08-01T15:47:00+05:30,,,2026-08-01T15:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_19734782,usr_1f2ffeef,trp_776da560,,F06315,mobile_app,15959.26,INR,1709.92,idem_4d2e867655697d26,confirmed,2026-07-27T10:02:00+05:30,,,2026-07-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_35dac667,usr_ca24d130,trp_ffd35a10,,EB79BB,mobile_app,37790.08,INR,4048.94,idem_cb7d9c89ef822615,confirmed,2026-06-28T22:02:00+05:30,,,2026-06-28T22:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_95ae1893,usr_5b0e5805,trp_f57f5855,,ECE0FD,web,23068.84,INR,2471.66,idem_91ed58246c6ea369,confirmed,2026-07-20T16:47:00+05:30,,,2026-07-20T16:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_ce35720a,usr_e0853a17,trp_42b0f9e2,,2B035B,mobile_app,7033.86,THB,753.63,idem_32574a0a7f9b2eaa,confirmed,2026-06-01T10:47:00+05:30,,,2026-06-01T10:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_eb92fa2c,usr_0dc68a1c,trp_5d6b6f99,,9A3D88,mobile_app,24713.06,CHF,2647.83,idem_36fd6fa5082b592d,cancelled,,2026-07-24T07:00:00+05:30,Plans changed,2026-07-15T07:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_3fdabe9b,usr_3b2b4279,trp_73e63df2,,7F9B6A,partner,18896.08,INR,2024.58,idem_a9b4abc445cda78d,confirmed,2026-07-20T05:02:00+05:30,,,2026-07-20T05:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_500c26f9,usr_a386ca28,trp_ff8e9fec,,6DE9AA,mobile_app,26547.65,INR,2844.39,idem_fede47ce62d4e388,partially_confirmed,2026-08-02T01:47:00+05:30,,,2026-08-02T01:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_7cb755e6,usr_5f22c672,trp_cdb13358,,49B8EF,partner,770.11,SGD,82.51,idem_a2a0259cbcbeb0a2,confirmed,2026-06-02T00:47:00+05:30,,,2026-06-02T00:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_8a728f63,usr_a386ca28,trp_ff8e9fec,,3384A0,mobile_app,2572.75,INR,275.65,idem_b71a1b36f2e81684,confirmed,2026-06-15T11:17:00+05:30,,,2026-06-15T11:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_76be369e,usr_1b4fe68e,trp_c795bd25,,FA2DD5,web,25212.75,INR,2701.37,idem_c76376f83d4a2b90,confirmed,2026-08-01T04:02:00+05:30,,,2026-08-01T04:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_067a5e66,usr_b86dd891,trp_cfff63af,,D068B8,mobile_app,45298.85,INR,4853.45,idem_b5a07b04841c8750,partially_confirmed,2026-06-14T12:47:00+05:30,,,2026-06-14T12:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_4e7aaa05,usr_b8c5bfe0,trp_7a17c8a1,,209F11,web,6255.78,INR,670.26,idem_af043672b54d8e81,confirmed,2026-06-15T22:32:00+05:30,,,2026-06-15T22:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_c7f4fa85,usr_1f2ffeef,trp_776da560,,FC79BA,mobile_app,8126.63,INR,870.71,idem_67a3d9aa9e3bca3a,confirmed,2026-08-07T14:17:00+05:30,,,2026-08-07T14:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_cc8bbb40,usr_9115fc7c,trp_07cf1d5b,,0C0D73,web,428509.63,IDR,45911.75,idem_25fc4fc1ae210858,cancelled,,2026-06-15T11:00:00+05:30,Trip postponed,2026-05-31T11:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_c05900e0,usr_1c8154b9,,,E86F3E,mobile_app,570.35,SGD,61.11,idem_3b7eef624fdd29a5,confirmed,2026-04-27T22:02:00+05:30,,,2026-04-27T22:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_32d77b3c,usr_7f9533ad,trp_a00e9d0f,,08A593,call_centre,35493.45,INR,3802.87,idem_0c015ea33656008a,confirmed,2026-05-30T03:32:00+05:30,,,2026-05-30T03:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_ec0e9dc0,usr_3ccdc15e,trp_7f4c80ca,,43771A,mobile_app,111995.53,INR,11999.52,idem_21e059de495ec30f,confirmed,2026-05-22T20:02:00+05:30,,,2026-05-22T20:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_c89a1f07,usr_49c29e32,trp_cc443308,,D31651,agent,19065.80,INR,2042.76,idem_37622c9f014fd20a,cancelled,,2026-08-08T12:45:00+05:30,Trip postponed,2026-07-30T12:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_9076e561,usr_ba25cb52,trp_854e1930,,5A5F62,mobile_app,20837.89,INR,2232.63,idem_f045110761e6df4a,confirmed,2026-05-28T07:47:00+05:30,,,2026-05-28T07:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_a11ffd45,usr_7e340c2a,,,9A5B45,web,110898.70,INR,11882.00,idem_6574f49ac28e73a0,partially_confirmed,2026-07-12T23:02:00+05:30,,,2026-07-12T23:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_0ddf6985,usr_aaf1c470,trp_57a36f81,,FDE976,mobile_app,6917.40,MYR,741.15,idem_b2e5eb52af49c6bd,confirmed,2026-05-17T10:02:00+05:30,,,2026-05-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_fc8eebe7,usr_65b43f7e,,,63DC0D,web,2210.59,MYR,236.85,idem_282fbb720ccb2174,confirmed,2026-05-15T02:47:00+05:30,,,2026-05-15T02:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_cf965f4b,usr_98a69060,trp_f9407f9b,,7D1B1B,partner,17213.75,INR,1844.33,idem_650fa551202faae1,confirmed,2026-05-15T00:47:00+05:30,,,2026-05-15T00:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_09e453a7,usr_dace411a,trp_bd724666,,EAF3B8,web,15901.19,INR,1703.70,idem_876c0bd7e8048661,confirmed,2026-05-26T08:17:00+05:30,,,2026-05-26T08:15:00+05:30,2026-08-18T10:00:00+05:30
