availability_id,guide_id,for_date,is_available,slots_available,price_multiplier,updated_at
gav_a48609e6,gid_033a7832,2026-09-22,1,2,1.1,2026-08-18T10:00:00+05:30
gav_4a18147b,gid_033a7832,2026-09-23,0,0,1,2026-08-18T10:00:00+05:30
gav_027750d4,gid_033a7832,2026-09-24,1,1,1,2026-08-18T10:00:00+05:30
gav_66674ec7,gid_033a7832,2026-09-25,1,1,1,2026-08-18T10:00:00+05:30
gav_373237ab,gid_033a7832,2026-09-26,1,2,1.25,2026-08-18T10:00:00+05:30
gav_ef9ebb8a,gid_033a7832,2026-09-27,1,2,1.35,2026-08-18T10:00:00+05:30
gav_8e2ad1eb,gid_033a7832,2026-09-28,1,1,1,2026-08-18T10:00:00+05:30
gav_84aad3f2,gid_033a7832,2026-09-29,1,1,1,2026-08-18T10:00:00+05:30
gav_7251e10a,gid_033a7832,2026-09-30,1,2,1,2026-08-18T10:00:00+05:30
gav_2d7c7a76,gid_7c9c489b,2026-09-01,1,1,1.1,2026-08-18T10:00:00+05:30
gav_77d9cf4e,gid_7c9c489b,2026-09-02,0,0,1.1,2026-08-18T10:00:00+05:30
gav_57371e05,gid_7c9c489b,2026-09-03,0,0,1,2026-08-18T10:00:00+05:30
gav_8f6c2663,gid_7c9c489b,2026-09-04,1,1,1,2026-08-18T10:00:00+05:30
gav_9f248a73,gid_7c9c489b,2026-09-05,1,2,1.25,2026-08-18T10:00:00+05:30
gav_e28ee4b7,gid_7c9c489b,2026-09-06,0,0,1.35,2026-08-18T10:00:00+05:30
gav_6da9e352,gid_7c9c489b,2026-09-07,0,0,1,2026-08-18T10:00:00+05:30
gav_fc08849e,gid_7c9c489b,2026-09-08,0,0,1,2026-08-18T10:00:00+05:30
gav_3051ab9a,gid_7c9c489b,2026-09-09,1,2,1,2026-08-18T10:00:00+05:30
gav_55288cdf,gid_7c9c489b,2026-09-10,1,2,1,2026-08-18T10:00:00+05:30
gav_300c9281,gid_7c9c489b,2026-09-11,0,0,1,2026-08-18T10:00:00+05:30
gav_fc736b64,gid_7c9c489b,2026-09-12,1,1,1.25,2026-08-18T10:00:00+05:30
gav_9acf5441,gid_7c9c489b,2026-09-13,1,1,1.35,2026-08-18T10:00:00+05:30
gav_b1dbdafc,gid_7c9c489b,2026-09-14,0,0,1,2026-08-18T10:00:00+05:30
gav_c2a2c080,gid_7c9c489b,2026-09-15,1,2,1,2026-08-18T10:00:00+05:30
gav_eb5f5d32,gid_7c9c489b,2026-09-16,1,2,1,2026-08-18T10:00:00+05:30
gav_6b8064d9,gid_7c9c489b,2026-09-17,1,1,1,2026-08-18T10:00:00+05:30
gav_0360cc59,gid_7c9c489b,2026-09-18,0,0,1,2026-08-18T10:00:00+05:30
gav_c4020e4d,gid_7c9c489b,2026-09-19,1,1,1.25,2026-08-18T10:00:00+05:30
gav_f830e333,gid_7c9c489b,2026-09-20,1,1,1.25,2026-08-18T10:00:00+05:30
gav_d6fb523a,gid_7c9c489b,2026-09-21,1,1,1.1,2026-08-18T10:00:00+05:30
gav_44ca6893,gid_7c9c489b,2026-09-22,1,1,1,2026-08-18T10:00:00+05:30
gav_196d65d9,gid_7c9c489b,2026-09-23,1,1,1,2026-08-18T10:00:00+05:30
gav_6a5cdb7a,gid_7c9c489b,2026-09-24,0,0,1.1,2026-08-18T10:00:00+05:30
gav_c78a1db7,gid_7c9c489b,2026-09-25,1,2,1,2026-08-18T10:00:00+05:30
gav_75b89f39,gid_7c9c489b,2026-09-26,1,2,1.25,2026-08-18T10:00:00+05:30
gav_52aac2bd,gid_7c9c489b,2026-09-27,1,1,1.25,2026-08-18T10:00:00+05:30
gav_dfb2ab8c,gid_7c9c489b,2026-09-28,1,2,1.1,2026-08-18T10:00:00+05:30
gav_65f7801c,gid_7c9c489b,2026-09-29,1,1,1,2026-08-18T10:00:00+05:30
gav_17bac754,gid_7c9c489b,2026-09-30,0,0,1,2026-08-18T10:00:00+05:30
gav_b64ed2b0,gid_c95f4d8f,2026-09-01,0,0,1.1,2026-08-18T10:00:00+05:30
gav_cba4ccc5,gid_c95f4d8f,2026-09-02,1,1,1.1,2026-08-18T10:00:00+05:30
gav_94d718dd,gid_c95f4d8f,2026-09-03,1,1,1.1,2026-08-18T10:00:00+05:30
gav_5af1f4bf,gid_c95f4d8f,2026-09-04,1,2,1,2026-08-18T10:00:00+05:30
gav_8bbdecbd,gid_c95f4d8f,2026-09-05,1,1,1.25,2026-08-18T10:00:00+05:30
gav_5627af71,gid_c95f4d8f,2026-09-06,1,2,1.35,2026-08-18T10:00:00+05:30
gav_a0f4393f,gid_c95f4d8f,2026-09-07,1,2,1.1,2026-08-18T10:00:00+05:30
gav_67ca46fc,gid_c95f4d8f,2026-09-08,0,0,1.1,2026-08-18T10:00:00+05:30
gav_02b82c2d,gid_c95f4d8f,2026-09-09,1,2,1.1,2026-08-18T10:00:00+05:30
gav_b35172dc,gid_c95f4d8f,2026-09-10,1,1,1,2026-08-18T10:00:00+05:30
gav_572edae1,gid_c95f4d8f,2026-09-11,1,1,1,2026-08-18T10:00:00+05:30
gav_6a47ffeb,gid_c95f4d8f,2026-09-12,1,1,1.25,2026-08-18T10:00:00+05:30
gav_e0644a25,gid_c95f4d8f,2026-09-13,1,2,1.25,2026-08-18T10:00:00+05:30
gav_8d06dd4a,gid_c95f4d8f,2026-09-14,1,1,1.1,2026-08-18T10:00:00+05:30
gav_a87edb26,gid_c95f4d8f,2026-09-15,1,2,1,2026-08-18T10:00:00+05:30
gav_5ca3ed57,gid_c95f4d8f,2026-09-16,0,0,1,2026-08-18T10:00:00+05:30
gav_e3869f54,gid_c95f4d8f,2026-09-17,1,1,1,2026-08-18T10:00:00+05:30
gav_3c8dbbe3,gid_c95f4d8f,2026-09-18,1,2,1,2026-08-18T10:00:00+05:30
gav_4a5d59ac,gid_c95f4d8f,2026-09-19,1,1,1.25,2026-08-18T10:00:00+05:30
gav_7d157b1f,gid_c95f4d8f,2026-09-20,1,1,1.25,2026-08-18T10:00:00+05:30
gav_c3871b57,gid_c95f4d8f,2026-09-21,1,2,1,2026-08-18T10:00:00+05:30
gav_b9ef4d21,gid_c95f4d8f,2026-09-22,1,2,1.1,2026-08-18T10:00:00+05:30
gav_7b54759b,gid_c95f4d8f,2026-09-23,0,0,1,2026-08-18T10:00:00+05:30
gav_5f5be8b0,gid_c95f4d8f,2026-09-24,1,2,1,2026-08-18T10:00:00+05:30
gav_8a55ece8,gid_c95f4d8f,2026-09-25,1,1,1.1,2026-08-18T10:00:00+05:30
gav_fadea421,gid_c95f4d8f,2026-09-26,1,1,1.35,2026-08-18T10:00:00+05:30
gav_7d4f4f5d,gid_c95f4d8f,2026-09-27,1,2,1.25,2026-08-18T10:00:00+05:30
gav_127f0d41,gid_c95f4d8f,2026-09-28,1,1,1,2026-08-18T10:00:00+05:30
gav_b057636d,gid_c95f4d8f,2026-09-29,1,1,1.1,2026-08-18T10:00:00+05:30
gav_7aab014f,gid_c95f4d8f,2026-09-30,0,0,1,2026-08-18T10:00:00+05:30
gav_d17492bd,gid_7276e86c,2026-09-01,0,0,1,2026-08-18T10:00:00+05:30
gav_e511e27c,gid_7276e86c,2026-09-02,1,1,1,2026-08-18T10:00:00+05:30
gav_7ab713a2,gid_7276e86c,2026-09-03,1,2,1.1,2026-08-18T10:00:00+05:30
gav_31c2df37,gid_7276e86c,2026-09-04,1,1,1.1,2026-08-18T10:00:00+05:30
gav_abd5b6ad,gid_7276e86c,2026-09-05,0,0,1.35,2026-08-18T10:00:00+05:30
gav_68e6bb5a,gid_7276e86c,2026-09-06,1,2,1.25,2026-08-18T10:00:00+05:30
gav_4a7db77f,gid_7276e86c,2026-09-07,1,2,1,2026-08-18T10:00:00+05:30
gav_29587a0d,gid_7276e86c,2026-09-08,1,1,1,2026-08-18T10:00:00+05:30
gav_f8e6540e,gid_7276e86c,2026-09-09,1,2,1,2026-08-18T10:00:00+05:30
gav_3faaecf7,gid_7276e86c,2026-09-10,1,1,1,2026-08-18T10:00:00+05:30
gav_0ff3266c,gid_7276e86c,2026-09-11,0,0,1.1,2026-08-18T10:00:00+05:30
gav_5763bad5,gid_7276e86c,2026-09-12,1,1,1.25,2026-08-18T10:00:00+05:30
gav_492525e3,gid_7276e86c,2026-09-13,0,0,1.25,2026-08-18T10:00:00+05:30
gav_0f60ccda,gid_7276e86c,2026-09-14,1,1,1.1,2026-08-18T10:00:00+05:30
gav_aad37340,gid_7276e86c,2026-09-15,1,1,1,2026-08-18T10:00:00+05:30
gav_65c1d0e0,gid_7276e86c,2026-09-16,1,2,1,2026-08-18T10:00:00+05:30
gav_5a8c443e,gid_7276e86c,2026-09-17,1,2,1,2026-08-18T10:00:00+05:30
gav_4b0be891,gid_7276e86c,2026-09-18,1,2,1.1,2026-08-18T10:00:00+05:30
gav_64416692,gid_7276e86c,2026-09-19,1,1,1.35,2026-08-18T10:00:00+05:30
gav_107af461,gid_7276e86c,2026-09-20,1,1,1.25,2026-08-18T10:00:00+05:30
gav_63af431a,gid_7276e86c,2026-09-21,1,1,1,2026-08-18T10:00:00+05:30
gav_a6e22c15,gid_7276e86c,2026-09-22,1,1,1,2026-08-18T10:00:00+05:30
gav_56574d21,gid_7276e86c,2026-09-23,0,0,1.1,2026-08-18T10:00:00+05:30
gav_75e83217,gid_7276e86c,2026-09-24,1,2,1,2026-08-18T10:00:00+05:30
gav_b38b2795,gid_7276e86c,2026-09-25,1,1,1,2026-08-18T10:00:00+05:30
gav_1fc65a32,gid_7276e86c,2026-09-26,1,1,1.25,2026-08-18T10:00:00+05:30
gav_584d30a0,gid_7276e86c,2026-09-27,1,1,1.25,2026-08-18T10:00:00+05:30
gav_5b11bd59,gid_7276e86c,2026-09-28,1,1,1,2026-08-18T10:00:00+05:30
gav_98c1ca91,gid_7276e86c,2026-09-29,0,0,1,2026-08-18T10:00:00+05:30
gav_55dc9ae1,gid_7276e86c,2026-09-30,0,0,1,2026-08-18T10:00:00+05:30
gav_da2ee20d,gid_f4cade2c,2026-09-01,1,1,1,2026-08-18T10:00:00+05:30
gav_8632e765,gid_f4cade2c,2026-09-02,0,0,1,2026-08-18T10:00:00+05:30
gav_7008372d,gid_f4cade2c,2026-09-03,1,2,1.1,2026-08-18T10:00:00+05:30
gav_be72093f,gid_f4cade2c,2026-09-04,1,2,1.1,2026-08-18T10:00:00+05:30
gav_1b0e3926,gid_f4cade2c,2026-09-05,0,0,1.35,2026-08-18T10:00:00+05:30
gav_28c5386d,gid_f4cade2c,2026-09-06,1,1,1.25,2026-08-18T10:00:00+05:30
gav_90c61a85,gid_f4cade2c,2026-09-07,0,0,1.1,2026-08-18T10:00:00+05:30
gav_cd81c80b,gid_f4cade2c,2026-09-08,1,1,1.1,2026-08-18T10:00:00+05:30
gav_977f5bcf,gid_f4cade2c,2026-09-09,0,0,1,2026-08-18T10:00:00+05:30
gav_d35549a8,gid_f4cade2c,2026-09-10,1,2,1,2026-08-18T10:00:00+05:30
gav_175623f3,gid_f4cade2c,2026-09-11,1,1,1,2026-08-18T10:00:00+05:30
gav_988d0efd,gid_f4cade2c,2026-09-12,1,2,1.25,2026-08-18T10:00:00+05:30
gav_b3c0c6be,gid_f4cade2c,2026-09-13,0,0,1.35,2026-08-18T10:00:00+05:30
gav_75398bdf,gid_f4cade2c,2026-09-14,1,1,1,2026-08-18T10:00:00+05:30
gav_d8ca6ccf,gid_f4cade2c,2026-09-15,1,2,1,2026-08-18T10:00:00+05:30
gav_bed61626,gid_f4cade2c,2026-09-16,1,2,1.1,2026-08-18T10:00:00+05:30
gav_47c8e777,gid_f4cade2c,2026-09-17,1,2,1,2026-08-18T10:00:00+05:30
gav_0123f5d8,gid_f4cade2c,2026-09-18,0,0,1,2026-08-18T10:00:00+05:30
gav_aa5b4c0f,gid_f4cade2c,2026-09-19,1,1,1.35,2026-08-18T10:00:00+05:30
gav_af240773,gid_f4cade2c,2026-09-20,0,0,1.25,2026-08-18T10:00:00+05:30
gav_6dd60603,gid_f4cade2c,2026-09-21,1,2,1,2026-08-18T10:00:00+05:30
gav_3aca233f,gid_f4cade2c,2026-09-22,1,2,1.1,2026-08-18T10:00:00+05:30
gav_22a7d5ac,gid_f4cade2c,2026-09-23,0,0,1.1,2026-08-18T10:00:00+05:30
gav_ab230345,gid_f4cade2c,2026-09-24,0,0,1,2026-08-18T10:00:00+05:30
gav_17549167,gid_f4cade2c,2026-09-25,1,2,1,2026-08-18T10:00:00+05:30
gav_fc4bcfae,gid_f4cade2c,2026-09-26,1,2,1.25,2026-08-18T10:00:00+05:30
gav_a8761e61,gid_f4cade2c,2026-09-27,1,2,1.25,2026-08-18T10:00:00+05:30
gav_bc635cc3,gid_f4cade2c,2026-09-28,1,1,1,2026-08-18T10:00:00+05:30
gav_2ef8f906,gid_f4cade2c,2026-09-29,0,0,1,2026-08-18T10:00:00+05:30
gav_b956d3dd,gid_f4cade2c,2026-09-30,1,2,1,2026-08-18T10:00:00+05:30
gav_82148b18,gid_152dd6ca,2026-09-01,1,2,1.1,2026-08-18T10:00:00+05:30
gav_25ebbef8,gid_152dd6ca,2026-09-02,0,0,1,2026-08-18T10:00:00+05:30
gav_6fa699cb,gid_152dd6ca,2026-09-03,1,2,1,2026-08-18T10:00:00+05:30
gav_eb52f251,gid_152dd6ca,2026-09-04,1,2,1.1,2026-08-18T10:00:00+05:30
gav_763618ac,gid_152dd6ca,2026-09-05,1,1,1.25,2026-08-18T10:00:00+05:30
gav_cbef03e0,gid_152dd6ca,2026-09-06,1,2,1.25,2026-08-18T10:00:00+05:30
gav_bc85a276,gid_152dd6ca,2026-09-07,1,2,1,2026-08-18T10:00:00+05:30
gav_508db422,gid_152dd6ca,2026-09-08,1,2,1,2026-08-18T10:00:00+05:30
gav_46c0f0b7,gid_152dd6ca,2026-09-09,1,2,1,2026-08-18T10:00:00+05:30
gav_3e96b395,gid_152dd6ca,2026-09-10,0,0,1,2026-08-18T10:00:00+05:30
gav_04482cd0,gid_152dd6ca,2026-09-11,1,2,1,2026-08-18T10:00:00+05:30
gav_5f97daed,gid_152dd6ca,2026-09-12,0,0,1.25,2026-08-18T10:00:00+05:30
gav_69cd41ae,gid_152dd6ca,2026-09-13,0,0,1.25,2026-08-18T10:00:00+05:30
gav_86e8e1a8,gid_152dd6ca,2026-09-14,1,2,1,2026-08-18T10:00:00+05:30
gav_4cc02ccd,gid_152dd6ca,2026-09-15,1,2,1,2026-08-18T10:00:00+05:30
gav_adad7570,gid_152dd6ca,2026-09-16,0,0,1.1,2026-08-18T10:00:00+05:30
gav_559244aa,gid_152dd6ca,2026-09-17,0,0,1,2026-08-18T10:00:00+05:30
gav_20520db1,gid_152dd6ca,2026-09-18,1,2,1,2026-08-18T10:00:00+05:30
gav_dd929708,gid_152dd6ca,2026-09-19,0,0,1.35,2026-08-18T10:00:00+05:30
gav_9e8062dc,gid_152dd6ca,2026-09-20,1,1,1.25,2026-08-18T10:00:00+05:30
gav_1e7889f5,gid_152dd6ca,2026-09-21,1,2,1,2026-08-18T10:00:00+05:30
gav_3014ef92,gid_152dd6ca,2026-09-22,0,0,1,2026-08-18T10:00:00+05:30
gav_e1935b36,gid_152dd6ca,2026-09-23,0,0,1.1,2026-08-18T10:00:00+05:30
gav_7f3da8f7,gid_152dd6ca,2026-09-24,1,1,1,2026-08-18T10:00:00+05:30
gav_1ecae669,gid_152dd6ca,2026-09-25,1,2,1,2026-08-18T10:00:00+05:30
gav_b01549d7,gid_152dd6ca,2026-09-26,0,0,1.25,2026-08-18T10:00:00+05:30
gav_14a3fcb8,gid_152dd6ca,2026-09-27,1,2,1.25,2026-08-18T10:00:00+05:30
gav_2c760430,gid_152dd6ca,2026-09-28,0,0,1,2026-08-18T10:00:00+05:30
gav_09ccbedd,gid_152dd6ca,2026-09-29,0,0,1,2026-08-18T10:00:00+05:30
gav_17cea6d6,gid_152dd6ca,2026-09-30,1,2,1,2026-08-18T10:00:00+05:30
gav_5eca5b4a,gid_a39eec78,2026-09-01,0,0,1,2026-08-18T10:00:00+05:30
gav_cf1a1223,gid_a39eec78,2026-09-02,1,1,1.1,2026-08-18T10:00:00+05:30
gav_c73d9490,gid_a39eec78,2026-09-03,0,0,1.1,2026-08-18T10:00:00+05:30
gav_578744aa,gid_a39eec78,2026-09-04,1,1,1.1,2026-08-18T10:00:00+05:30
gav_9c091ca0,gid_a39eec78,2026-09-05,0,0,1.25,2026-08-18T10:00:00+05:30
gav_7a7a6d8f,gid_a39eec78,2026-09-06,0,0,1.25,2026-08-18T10:00:00+05:30
gav_92856417,gid_a39eec78,2026-09-07,0,0,1,2026-08-18T10:00:00+05:30
gav_0322ba40,gid_a39eec78,2026-09-08,1,1,1,2026-08-18T10:00:00+05:30
gav_98f1712e,gid_a39eec78,2026-09-09,0,0,1,2026-08-18T10:00:00+05:30
gav_6ef64f63,gid_a39eec78,2026-09-10,1,2,1,2026-08-18T10:00:00+05:30
gav_42676f5d,gid_a39eec78,2026-09-11,1,1,1.1,2026-08-18T10:00:00+05:30
gav_9abd7a77,gid_a39eec78,2026-09-12,1,2,1.25,2026-08-18T10:00:00+05:30
gav_f4d605a9,gid_a39eec78,2026-09-13,0,0,1.35,2026-08-18T10:00:00+05:30
gav_e703152b,gid_a39eec78,2026-09-14,0,0,1,2026-08-18T10:00:00+05:30
gav_adadf474,gid_a39eec78,2026-09-15,1,1,1.1,2026-08-18T10:00:00+05:30
gav_397b0dde,gid_a39eec78,2026-09-16,1,2,1.1,2026-08-18T10:00:00+05:30
gav_15489221,gid_a39eec78,2026-09-17,1,1,1,2026-08-18T10:00:00+05:30
gav_9fa59de0,gid_a39eec78,2026-09-18,1,1,1,2026-08-18T10:00:00+05:30
gav_9513c921,gid_a39eec78,2026-09-19,1,2,1.35,2026-08-18T10:00:00+05:30
gav_9a6ce772,gid_a39eec78,2026-09-20,1,2,1.25,2026-08-18T10:00:00+05:30
gav_fa0635f5,gid_a39eec78,2026-09-21,1,1,1,2026-08-18T10:00:00+05:30
gav_b10bf706,gid_a39eec78,2026-09-22,1,2,1,2026-08-18T10:00:00+05:30
gav_64a06c8f,gid_a39eec78,2026-09-23,0,0,1.1,2026-08-18T10:00:00+05:30
gav_181cc207,gid_a39eec78,2026-09-24,1,2,1,2026-08-18T10:00:00+05:30
gav_5e7e091a,gid_a39eec78,2026-09-25,1,2,1.1,2026-08-18T10:00:00+05:30
gav_da06e969,gid_a39eec78,2026-09-26,1,1,1.25,2026-08-18T10:00:00+05:30
gav_95bed76c,gid_a39eec78,2026-09-27,0,0,1.25,2026-08-18T10:00:00+05:30
gav_57d9301c,gid_a39eec78,2026-09-28,1,1,1.1,2026-08-18T10:00:00+05:30
gav_d38c98ee,gid_a39eec78,2026-09-29,1,1,1.1,2026-08-18T10:00:00+05:30
gav_4fa666de,gid_a39eec78,2026-09-30,0,0,1.1,2026-08-18T10:00:00+05:30
gav_20158988,gid_dc2b1340,2026-09-01,1,2,1,2026-08-18T10:00:00+05:30
gav_b326035f,gid_dc2b1340,2026-09-02,1,1,1.1,2026-08-18T10:00:00+05:30
gav_b1a2907c,gid_dc2b1340,2026-09-03,1,2,1.1,2026-08-18T10:00:00+05:30
gav_25907ff5,gid_dc2b1340,2026-09-04,1,1,1.1,2026-08-18T10:00:00+05:30
gav_2a67e866,gid_dc2b1340,2026-09-05,1,2,1.25,2026-08-18T10:00:00+05:30
gav_5a29798f,gid_dc2b1340,2026-09-06,1,1,1.35,2026-08-18T10:00:00+05:30
gav_b89bc982,gid_dc2b1340,2026-09-07,1,1,1.1,2026-08-18T10:00:00+05:30
gav_76826e12,gid_dc2b1340,2026-09-08,1,1,1,2026-08-18T10:00:00+05:30
gav_5284b5d1,gid_dc2b1340,2026-09-09,1,2,1.1,2026-08-18T10:00:00+05:30
gav_3c3fc2b7,gid_dc2b1340,2026-09-10,1,2,1,2026-08-18T10:00:00+05:30
gav_a95e7031,gid_dc2b1340,2026-09-11,1,2,1.1,2026-08-18T10:00:00+05:30
gav_b6de0545,gid_dc2b1340,2026-09-12,1,1,1.25,2026-08-18T10:00:00+05:30
gav_ebae5758,gid_dc2b1340,2026-09-13,1,1,1.35,2026-08-18T10:00:00+05:30
gav_65603eee,gid_dc2b1340,2026-09-14,0,0,1.1,2026-08-18T10:00:00+05:30
gav_873c5d2e,gid_dc2b1340,2026-09-15,1,2,1,2026-08-18T10:00:00+05:30
gav_1d6426f2,gid_dc2b1340,2026-09-16,0,0,1,2026-08-18T10:00:00+05:30
gav_e24dc97c,gid_dc2b1340,2026-09-17,1,2,1,2026-08-18T10:00:00+05:30
gav_fa48404c,gid_dc2b1340,2026-09-18,1,1,1,2026-08-18T10:00:00+05:30
gav_182609aa,gid_dc2b1340,2026-09-19,1,2,1.35,2026-08-18T10:00:00+05:30
gav_18a1371a,gid_dc2b1340,2026-09-20,0,0,1.25,2026-08-18T10:00:00+05:30
gav_1f61d1b0,gid_dc2b1340,2026-09-21,0,0,1,2026-08-18T10:00:00+05:30
gav_92942012,gid_dc2b1340,2026-09-22,1,2,1,2026-08-18T10:00:00+05:30
gav_b0d78404,gid_dc2b1340,2026-09-23,0,0,1,2026-08-18T10:00:00+05:30
gav_694791c8,gid_dc2b1340,2026-09-24,0,0,1,2026-08-18T10:00:00+05:30
gav_b2e0567f,gid_dc2b1340,2026-09-25,1,2,1,2026-08-18T10:00:00+05:30
gav_51bd4ed3,gid_dc2b1340,2026-09-26,1,1,1.35,2026-08-18T10:00:00+05:30
gav_6cd840f7,gid_dc2b1340,2026-09-27,1,1,1.25,2026-08-18T10:00:00+05:30
gav_1618d3e7,gid_dc2b1340,2026-09-28,0,0,1.1,2026-08-18T10:00:00+05:30
gav_190f116f,gid_dc2b1340,2026-09-29,1,1,1,2026-08-18T10:00:00+05:30
gav_d49f4518,gid_dc2b1340,2026-09-30,0,0,1.1,2026-08-18T10:00:00+05:30
gav_ae4af5d2,gid_400d63cc,2026-09-01,1,2,1.1,2026-08-18T10:00:00+05:30
gav_9212ff10,gid_400d63cc,2026-09-02,1,2,1.1,2026-08-18T10:00:00+05:30
gav_f461ab37,gid_400d63cc,2026-09-03,0,0,1.1,2026-08-18T10:00:00+05:30
gav_fc13cc65,gid_400d63cc,2026-09-04,0,0,1,2026-08-18T10:00:00+05:30
gav_d015e29d,gid_400d63cc,2026-09-05,0,0,1.25,2026-08-18T10:00:00+05:30
gav_2d8972c3,gid_400d63cc,2026-09-06,1,1,1.25,2026-08-18T10:00:00+05:30
gav_12902dc9,gid_400d63cc,2026-09-07,1,1,1,2026-08-18T10:00:00+05:30
gav_157800c1,gid_400d63cc,2026-09-08,1,2,1.1,2026-08-18T10:00:00+05:30
gav_09d20f12,gid_400d63cc,2026-09-09,1,1,1,2026-08-18T10:00:00+05:30
gav_5ca3a32c,gid_400d63cc,2026-09-10,1,1,1,2026-08-18T10:00:00+05:30
gav_49228fb0,gid_400d63cc,2026-09-11,1,2,1,2026-08-18T10:00:00+05:30
gav_a4698b16,gid_400d63cc,2026-09-12,1,2,1.35,2026-08-18T10:00:00+05:30
gav_6c1f728f,gid_400d63cc,2026-09-13,1,2,1.25,2026-08-18T10:00:00+05:30
gav_6ce8713e,gid_400d63cc,2026-09-14,1,1,1,2026-08-18T10:00:00+05:30
gav_b8cf23df,gid_400d63cc,2026-09-15,1,2,1,2026-08-18T10:00:00+05:30
gav_d168bf8f,gid_400d63cc,2026-09-16,1,2,1,2026-08-18T10:00:00+05:30
gav_5d4f5710,gid_400d63cc,2026-09-17,1,2,1,2026-08-18T10:00:00+05:30
gav_86d6b747,gid_400d63cc,2026-09-18,0,0,1,2026-08-18T10:00:00+05:30
gav_87308322,gid_400d63cc,2026-09-19,0,0,1.25,2026-08-18T10:00:00+05:30
gav_df4206fb,gid_400d63cc,2026-09-20,0,0,1.25,2026-08-18T10:00:00+05:30
gav_8369bf49,gid_400d63cc,2026-09-21,1,1,1,2026-08-18T10:00:00+05:30
gav_c127f5a1,gid_400d63cc,2026-09-22,1,2,1.1,2026-08-18T10:00:00+05:30
gav_d172ee30,gid_400d63cc,2026-09-23,1,1,1,2026-08-18T10:00:00+05:30
gav_dbb7aa0c,gid_400d63cc,2026-09-24,1,1,1,2026-08-18T10:00:00+05:30
gav_d16b18fd,gid_400d63cc,2026-09-25,1,1,1,2026-08-18T10:00:00+05:30
gav_b94bc0dc,gid_400d63cc,2026-09-26,1,1,1.25,2026-08-18T10:00:00+05:30
gav_6f586eb3,gid_400d63cc,2026-09-27,1,1,1.25,2026-08-18T10:00:00+05:30
gav_5406fcc1,gid_400d63cc,2026-09-28,1,1,1.1,2026-08-18T10:00:00+05:30
gav_229fc0ef,gid_400d63cc,2026-09-29,0,0,1,2026-08-18T10:00:00+05:30
gav_e8efb57a,gid_400d63cc,2026-09-30,1,2,1,2026-08-18T10:00:00+05:30
gav_7c5a4742,gid_ca6f557f,2026-09-01,1,2,1,2026-08-18T10:00:00+05:30
gav_b22eb0bd,gid_ca6f557f,2026-09-02,1,2,1.1,2026-08-18T10:00:00+05:30
gav_26d191cf,gid_ca6f557f,2026-09-03,1,1,1,2026-08-18T10:00:00+05:30
gav_b4d15315,gid_ca6f557f,2026-09-04,1,2,1,2026-08-18T10:00:00+05:30
gav_7236ab9a,gid_ca6f557f,2026-09-05,1,1,1.25,2026-08-18T10:00:00+05:30
gav_449ff6b9,gid_ca6f557f,2026-09-06,0,0,1.35,2026-08-18T10:00:00+05:30
gav_d1db1c5c,gid_ca6f557f,2026-09-07,0,0,1,2026-08-18T10:00:00+05:30
gav_0b14989d,gid_ca6f557f,2026-09-08,0,0,1,2026-08-18T10:00:00+05:30
gav_19f3d8bf,gid_ca6f557f,2026-09-09,0,0,1,2026-08-18T10:00:00+05:30
gav_d056f946,gid_ca6f557f,2026-09-10,1,1,1,2026-08-18T10:00:00+05:30
gav_906942b9,gid_ca6f557f,2026-09-11,1,1,1,2026-08-18T10:00:00+05:30
gav_c3eefea3,gid_ca6f557f,2026-09-12,1,2,1.35,2026-08-18T10:00:00+05:30
gav_faa99b02,gid_ca6f557f,2026-09-13,1,2,1.35,2026-08-18T10:00:00+05:30
gav_87f45f54,gid_ca6f557f,2026-09-14,0,0,1,2026-08-18T10:00:00+05:30
gav_1460bd64,gid_ca6f557f,2026-09-15,1,2,1,2026-08-18T10:00:00+05:30
gav_e39a0e17,gid_ca6f557f,2026-09-16,1,2,1.1,2026-08-18T10:00:00+05:30
gav_0fa4dca1,gid_ca6f557f,2026-09-17,1,2,1.1,2026-08-18T10:00:00+05:30
gav_892e8e54,gid_ca6f557f,2026-09-18,1,1,1,2026-08-18T10:00:00+05:30
gav_0edfc3a3,gid_ca6f557f,2026-09-19,1,2,1.35,2026-08-18T10:00:00+05:30
gav_0a083793,gid_ca6f557f,2026-09-20,0,0,1.35,2026-08-18T10:00:00+05:30
gav_70b8c510,gid_ca6f557f,2026-09-21,1,1,1.1,2026-08-18T10:00:00+05:30
gav_6a836ff2,gid_ca6f557f,2026-09-22,1,1,1,2026-08-18T10:00:00+05:30
gav_53655ecb,gid_ca6f557f,2026-09-23,0,0,1,2026-08-18T10:00:00+05:30
gav_b61b3a41,gid_ca6f557f,2026-09-24,1,2,1.1,2026-08-18T10:00:00+05:30
gav_2fe1ce19,gid_ca6f557f,2026-09-25,1,2,1,2026-08-18T10:00:00+05:30
gav_45ad12cf,gid_ca6f557f,2026-09-26,1,2,1.25,2026-08-18T10:00:00+05:30
gav_cbe5565d,gid_ca6f557f,2026-09-27,0,0,1.25,2026-08-18T10:00:00+05:30
gav_0b70a08c,gid_ca6f557f,2026-09-28,1,1,1.1,2026-08-18T10:00:00+05:30
gav_cfdf2878,gid_ca6f557f,2026-09-29,1,1,1,2026-08-18T10:00:00+05:30
