itinerary_id,trip_id,name,version,is_active,generated_by,total_cost,currency,total_duration_minutes,total_carbon_kg,optimizer_weights,status,created_at,updated_at
itn_0e82312c,trp_5f84d260,Gangtok plan v1,1,0,ai_planner,17050.00,INR,1830,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_a9f581d4,trp_5f84d260,Gangtok plan v2,2,0,agent,5750.00,INR,1500,10.8,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ea79e4b0,trp_5f84d260,Gangtok plan v3,3,1,optimizer,14150.00,INR,1185,10.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_639774f6,trp_2f330bc2,Panaji plan v1,1,1,optimizer,27400.00,INR,1050,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_a6262c9f,trp_3b4b53a6,Hyderabad plan v1,1,1,ai_planner,19500.00,INR,1485,13.7,,active,2026-06-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_5425528a,trp_42b0f9e2,Ahmedabad plan v1,1,1,optimizer,16550.00,INR,1575,12.5,,active,2026-06-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_d4edebbb,trp_8ec37f48,Pondicherry plan v1,1,1,agent,27150.00,INR,1440,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_f2e815ac,trp_1bb1485b,Darjeeling plan v1,1,1,ai_planner,9150.00,INR,570,6.5,,active,2026-08-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_bbcd0e40,trp_12961d3c,Gangtok plan v1,1,1,ai_planner,10200.00,INR,735,8.9,,active,2026-07-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_76c31652,trp_411ac676,Ahmedabad plan v1,1,1,user,16000.00,INR,1485,12.5,,active,2026-06-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_3707cd51,trp_75b9d7b8,Bhuj plan v1,1,1,ai_planner,19450.00,INR,945,12.5,,active,2026-07-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_d2575128,trp_d46d667f,Ahmedabad plan v1,1,1,agent,9150.00,MVR,1470,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-31T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_1f7f5f15,trp_4e648420,Agra plan v1,1,1,ai_planner,8250.00,INR,1320,12,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_961e6880,trp_d17c30b0,Panaji plan v1,1,1,optimizer,9850.00,INR,600,8.9,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_a60a2b6d,trp_37763b22,Guwahati plan v1,1,1,optimizer,20600.00,INR,1350,13.7,,active,2026-07-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_468f6f19,trp_19a962e4,Leh plan v1,1,1,ai_planner,5850.00,INR,420,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_9e20db77,trp_d98bd293,Guwahati plan v1,1,1,ai_planner,18850.00,INR,975,11.3,,active,2026-06-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_1bdd9c00,trp_4950beba,Gokarna plan v1,1,1,optimizer,22150.00,INR,1320,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_3a933f70,trp_0bf61ffe,Doha plan v1,1,1,agent,7683.54,BTN,945,8.9,,active,2026-06-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_feba33c4,trp_0cf04e06,Thiruvananthapuram plan v1,1,0,optimizer,700.00,INR,1320,10.8,,active,2026-06-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_8f3ba0c3,trp_0cf04e06,Thiruvananthapuram plan v2,2,1,user,21450.00,INR,1755,12.5,,active,2026-05-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_2ba21411,trp_6ff162fb,Zurich plan v1,1,0,agent,2107.63,THB,315,5.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_e244212d,trp_6ff162fb,Zurich plan v2,2,0,ai_planner,55.13,THB,480,6,,active,2026-04-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_fd1cda69,trp_6ff162fb,Zurich plan v3,3,1,optimizer,2108.68,THB,375,5.3,,active,2026-05-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_1f953000,trp_f61c2fce,Udaipur plan v1,1,1,user,9550.00,INR,690,6.5,,active,2026-05-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_5e3982b7,trp_57a36f81,Shimla plan v1,1,1,agent,3212.50,MVR,1080,12.5,,active,2026-05-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_f62602fb,trp_82116fda,Aurangabad plan v1,1,0,optimizer,18750.00,INR,1215,11.3,,active,2026-05-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_7da45e06,trp_82116fda,Aurangabad plan v2,2,1,user,21350.00,INR,1350,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_0f4fe41a,trp_f57f5855,Kuala Lumpur plan v1,1,1,ai_planner,17862.77,LKR,495,6.5,,active,2026-07-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_b7ebfae3,trp_00dab028,Varanasi plan v1,1,1,ai_planner,13550.00,INR,585,10.1,,active,2026-08-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_12b44f33,trp_df3f7a38,Jodhpur plan v1,1,1,optimizer,27050.00,INR,1215,12.5,,active,2026-04-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_b5943ab4,trp_2f814928,Kochi plan v1,1,1,user,10650.00,INR,1635,12.5,,active,2026-04-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_d6535a1e,trp_8adc5179,Tirupati plan v1,1,1,ai_planner,2932200.00,IDR,1035,13.7,,active,2026-07-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ccab43e5,trp_4171ee4e,Amritsar plan v1,1,1,user,5200.00,INR,495,4.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_f80fa3a8,trp_cfa5ee66,Colombo plan v1,1,1,agent,13312.50,NPR,555,6,,active,2026-05-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c47747db,trp_604a54fd,Gokarna plan v1,1,1,ai_planner,17800.00,INR,1545,13.7,,active,2026-04-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_921be524,trp_e31ab00a,Doha plan v1,1,1,optimizer,12786.24,INR,1770,12.5,,active,2026-04-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_f2507496,trp_2a380c8a,Dubai plan v1,1,1,ai_planner,7738.14,BTN,480,8.9,,active,2026-05-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_6d38e158,trp_10f1523f,Manali plan v1,1,1,ai_planner,18800.00,INR,1140,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_f3ae7449,trp_07ee6d2b,Lucknow plan v1,1,1,ai_planner,6850.00,INR,630,5.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_1c5082da,trp_776da560,Varanasi plan v1,1,1,agent,32150.00,INR,1365,13.7,,active,2026-05-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_71332bea,trp_e53d9a08,Tirupati plan v1,1,0,agent,26550.00,INR,885,11.3,,active,2026-06-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_2e3cdf2b,trp_e53d9a08,Tirupati plan v2,2,1,ai_planner,26850.00,INR,1170,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_bf746f8d,trp_cef915ff,Bhubaneswar plan v1,1,1,ai_planner,24300.00,INR,1050,12.5,,active,2026-04-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ba04e39f,trp_dbe8a03a,Alleppey plan v1,1,0,optimizer,12850.00,INR,1140,10.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_20a754a1,trp_dbe8a03a,Alleppey plan v2,2,0,user,10200.00,INR,1020,10.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ceb43bd8,trp_dbe8a03a,Alleppey plan v3,3,1,agent,11900.00,INR,1005,10.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_291eb974,trp_c946e9df,Nainital plan v1,1,1,agent,20250.00,INR,1590,12.5,,active,2026-06-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_d2946981,trp_03ce3598,Visakhapatnam plan v1,1,1,agent,19800.00,INR,1005,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_964c3491,trp_f6a466fb,Kandy plan v1,1,0,user,16197.50,INR,630,10.1,,active,2026-06-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_35f53f91,trp_f6a466fb,Kandy plan v2,2,0,ai_planner,19925.00,INR,450,8.9,,active,2026-05-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_9a42fa31,trp_f6a466fb,Kandy plan v3,3,1,optimizer,24007.50,INR,900,10.1,,active,2026-08-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_6e95a86b,trp_f9407f9b,Alleppey plan v1,1,1,ai_planner,13200.00,INR,1380,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_8f20a081,trp_45ab4600,Pune plan v1,1,1,ai_planner,23850.00,INR,1305,11.3,,active,2026-06-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ba322289,trp_bd664180,Rishikesh plan v1,1,1,optimizer,23650.00,INR,765,8.9,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_5f9320d3,trp_924dd4a3,Manali plan v1,1,1,ai_planner,1472.00,SGD,1140,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_a8df5235,trp_81b0e4f1,Thanjavur plan v1,1,1,optimizer,25600.00,INR,1365,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_6b9ff2f4,trp_d2c39f89,Manali plan v1,1,1,optimizer,11100.00,INR,1095,11.3,,active,2026-06-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c9ce0aa5,trp_f9b54c2c,Amritsar plan v1,1,1,optimizer,27350.00,INR,1425,13.7,,active,2026-04-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c83a66e3,trp_89ad1eee,Ooty plan v1,1,1,optimizer,10000.00,NPR,345,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_9f050aab,trp_7f4c80ca,Tirupati plan v1,1,0,optimizer,9250.00,INR,1215,12,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_0e3177ff,trp_7f4c80ca,Tirupati plan v2,2,1,ai_planner,22150.00,INR,1245,13.7,,active,2026-05-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ebbfecc5,trp_97869c6a,Kathmandu plan v1,1,1,user,11900.00,INR,885,8.9,,active,2026-05-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_83d92b37,trp_360afa3a,Mysuru plan v1,1,1,ai_planner,6025.00,MVR,765,10.1,,active,2026-05-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_9546f24b,trp_8b6125c3,Pondicherry plan v1,1,1,user,20350.00,INR,1530,12.5,,active,2026-05-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c49c528c,trp_f25ef2fa,Kuala Lumpur plan v1,1,1,ai_planner,17827.58,INR,1335,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_22f71d89,trp_db7b894e,Bengaluru plan v1,1,1,ai_planner,6750.00,INR,1200,12,,active,2026-06-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_60b78529,trp_08207645,Shimla plan v1,1,0,ai_planner,12800.00,BTN,1200,11.3,,active,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_73027987,trp_08207645,Shimla plan v2,2,1,user,11150.00,BTN,1365,12.5,,active,2026-08-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_fff678eb,trp_bc925fdc,Ooty plan v1,1,1,ai_planner,22850.00,INR,930,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_e46adb34,trp_4a6fffa7,Bhubaneswar plan v1,1,1,ai_planner,22400.00,INR,1425,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_9b6a9611,trp_fda57035,Bali plan v1,1,1,optimizer,483000.00,INR,1365,12.5,,active,2026-05-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_920d6510,trp_c795bd25,Abu Dhabi plan v1,1,1,ai_planner,35914.56,LKR,1650,13.7,,active,2026-06-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_8864af49,trp_64030cdd,Darjeeling plan v1,1,1,agent,20500.00,INR,810,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_a8a0f0fc,trp_61372035,Colombo plan v1,1,0,optimizer,51225.00,INR,1260,12.5,,active,2026-05-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_6bdb7d47,trp_61372035,Colombo plan v2,2,1,optimizer,22542.50,INR,1305,10.8,,active,2026-05-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ed932242,trp_77576097,Bengaluru plan v1,1,1,agent,59900.00,LKR,1170,13.7,,active,2026-04-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_7bc40fd0,trp_6d082956,Thimphu plan v1,1,1,optimizer,7705.50,MYR,765,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_8f076574,trp_92aba9c1,Bhuj plan v1,1,1,ai_planner,19450.00,INR,720,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_b197a7db,trp_8d9b71fd,Pokhara plan v1,1,0,ai_planner,21680.00,NPR,855,8.9,,active,2026-06-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_e662d790,trp_8d9b71fd,Pokhara plan v2,2,1,optimizer,23760.00,NPR,975,10.1,,active,2026-08-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_71991d75,trp_8500bc75,Doha plan v1,1,1,optimizer,15310.27,INR,1440,11.3,,active,2026-05-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_03e8114f,trp_06e06151,Udaipur plan v1,1,1,user,8650.00,INR,480,6.5,,active,2026-08-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_4e6c404c,trp_3eae7fcb,Colombo plan v1,1,1,agent,38607.50,INR,1380,12.5,,active,2026-08-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_a89958d6,trp_73c65d38,Abu Dhabi plan v1,1,1,ai_planner,16315.34,NPR,1410,12.5,,active,2026-05-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_a073ccb1,trp_32136d40,Leh plan v1,1,1,agent,13950.00,INR,1005,13.7,,active,2026-07-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_2ee0a32f,trp_d10b37ba,Ahmedabad plan v1,1,1,user,900.00,INR,585,4.8,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_667b6ec1,trp_39a1ce04,New Delhi plan v1,1,1,agent,21500.00,INR,945,8.9,,active,2026-07-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_a68922ae,trp_309cee62,Shillong plan v1,1,1,optimizer,3601.25,SGD,960,11.3,,active,2026-07-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_fb596be7,trp_223d5f10,Pokhara plan v1,1,1,ai_planner,79400.00,LKR,1380,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_b18d0503,trp_e51fe665,Singapore plan v1,1,1,agent,2925055.54,IDR,960,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_97d6ebbd,trp_dd037e63,Manali plan v1,1,1,ai_planner,1000.00,INR,540,7.2,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_963501cf,trp_6a550f89,Nainital plan v1,1,0,ai_planner,28600.00,INR,900,10.1,,active,2026-07-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_24cd1b89,trp_6a550f89,Nainital plan v2,2,1,optimizer,29850.00,INR,1050,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c94ddcda,trp_4be0ba46,Ahmedabad plan v1,1,1,ai_planner,12750.00,BTN,1110,10.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_5d20ad14,trp_15632e85,Male plan v1,1,1,user,18600.75,INR,1485,12.5,,active,2026-08-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_fcf824f1,trp_d7693837,Kochi plan v1,1,0,ai_planner,18900.00,INR,1215,11.3,,active,2026-07-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_04ee9581,trp_d7693837,Kochi plan v2,2,1,agent,17600.00,INR,1245,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_3cfb479d,trp_9de9979d,Zurich plan v1,1,1,user,7503.68,INR,585,7.7,,active,2026-07-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_f2b6016c,trp_d03225c9,Pondicherry plan v1,1,1,agent,4850.00,CHF,1440,12,,active,2026-05-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_7dba0679,trp_07cf1d5b,Leh plan v1,1,0,ai_planner,73200.00,LKR,885,12.5,,active,2026-05-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_dc0b6721,trp_07cf1d5b,Leh plan v2,2,0,ai_planner,73000.00,LKR,900,12.5,,active,2026-05-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_d9a2e9d2,trp_07cf1d5b,Leh plan v3,3,1,agent,73900.00,LKR,870,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_08003083,trp_3912eedc,Jaipur plan v1,1,1,ai_planner,12750.00,INR,1200,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_f24b77cd,trp_1765a1ad,Kathmandu plan v1,1,1,optimizer,24060.00,INR,1275,13.7,,active,2026-05-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c036da96,trp_aebbbd34,Bangkok plan v1,1,1,agent,14289.25,INR,1275,13.7,,active,2026-07-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_2d053f60,trp_05fa9ee5,Kyoto plan v1,1,0,user,17017.00,INR,1680,12,,active,2026-05-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_29915aa3,trp_05fa9ee5,Kyoto plan v2,2,0,user,24694.00,INR,855,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_2222e724,trp_05fa9ee5,Kyoto plan v3,3,1,ai_planner,22237.00,INR,1590,12.5,,active,2026-07-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_411e99f5,trp_5df5ff0b,Alleppey plan v1,1,0,agent,6200.00,INR,660,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_23e8bf2b,trp_5df5ff0b,Alleppey plan v2,2,1,optimizer,8850.00,INR,720,6.5,,active,2026-06-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_a1aff0ac,trp_6c9581df,Dubai plan v1,1,1,agent,20273.42,INR,960,13.7,,active,2026-06-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_262d7fe7,trp_672c1a74,Mysuru plan v1,1,1,user,22500.00,INR,660,8.9,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_f5a6fb4d,trp_8080637f,Varanasi plan v1,1,0,optimizer,9887.00,QAR,1770,13.7,,active,2026-05-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_fde78174,trp_8080637f,Varanasi plan v2,2,0,user,6637.00,QAR,1200,12.5,,active,2026-06-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_f9902e84,trp_8080637f,Varanasi plan v3,3,1,optimizer,9037.00,QAR,1335,12.5,,active,2026-08-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_cdd5f414,trp_19bd0b98,Rishikesh plan v1,1,0,ai_planner,5750.00,INR,720,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_1fcbfa2d,trp_19bd0b98,Rishikesh plan v2,2,1,agent,6300.00,INR,480,6.5,,active,2026-06-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_225626a3,trp_b32d3e05,Kyoto plan v1,1,0,ai_planner,20058.00,INR,750,8.9,,active,2026-05-31T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_3e13edad,trp_b32d3e05,Kyoto plan v2,2,0,ai_planner,16964.00,INR,1080,10.1,,active,2026-04-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_09716289,trp_b32d3e05,Kyoto plan v3,3,1,user,14234.00,INR,795,8.9,,active,2026-04-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_d2790656,trp_2e6bf66f,Kochi plan v1,1,1,agent,20750.00,LKR,1050,6.5,,active,2026-07-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_3c2ac819,trp_e060228a,Jodhpur plan v1,1,1,optimizer,5450.00,INR,510,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c4480014,trp_12c07e4d,Abu Dhabi plan v1,1,1,agent,5132.32,INR,375,6.5,,active,2026-07-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_27915333,trp_39d6963e,Colombo plan v1,1,1,agent,37142.50,INR,1110,10.1,,active,2026-04-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ccfec9b1,trp_ce0a9b4e,Varanasi plan v1,1,1,user,26550.00,INR,1035,13.7,,active,2026-07-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_2430ad18,trp_caf05844,Tirupati plan v1,1,1,user,20800.00,INR,1260,13.7,,active,2026-08-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_2ddbf515,trp_1c384989,Amritsar plan v1,1,1,agent,950.00,INR,1140,12,,active,2026-06-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_31bb4620,trp_66313d66,Bangkok plan v1,1,1,ai_planner,9626.05,INR,555,7.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_6c52ca41,trp_0512bf41,Guwahati plan v1,1,0,user,18250.00,INR,1185,13.7,,active,2026-05-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_596df4e9,trp_0512bf41,Guwahati plan v2,2,1,user,16750.00,INR,735,10.1,,active,2026-06-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_550dc525,trp_3173cbf9,Zurich plan v1,1,1,optimizer,30.46,INR,945,10.8,,active,2026-08-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_adb5d051,trp_ffce7c33,Chennai plan v1,1,1,agent,14500.00,INR,1620,12.5,,active,2026-07-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_9baa73da,trp_4a2eb05b,Kathmandu plan v1,1,1,ai_planner,10940.00,INR,825,8.9,,active,2026-05-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_75c7f918,trp_09e8a8fb,Leh plan v1,1,1,ai_planner,3050.00,INR,855,9.6,,active,2026-08-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_9de2e89b,trp_f1eefc06,Kyoto plan v1,1,0,agent,38612.00,INR,795,12.5,,active,2026-06-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_59d47bfd,trp_f1eefc06,Kyoto plan v2,2,1,ai_planner,35518.00,INR,1320,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_a21e8c87,trp_79d0c6ca,Bangkok plan v1,1,0,user,1273.40,CHF,495,6.5,,active,2026-05-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_174ab704,trp_79d0c6ca,Bangkok plan v2,2,0,ai_planner,1105.00,CHF,570,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_0df71e0a,trp_79d0c6ca,Bangkok plan v3,3,1,agent,1105.00,CHF,555,5.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
