history_id,entity_type,entity_id,effective_date,price,currency,baseline_price,demand_index,occupancy_pct,lead_time_factor,seasonality_factor,event_factor,competitor_factor,bound_clamped,explanation,computed_at
phs_a218ecee,flight_fare,far_b90566bc,2026-07-14,465.36,MYR,566.20,0.802,51.16,1.041,0.756,1,0.984,0,demand 0.80 x lead 1.04 x season 0.76 x event 1.00 x competitor 0.98,2026-07-14T03:00:00+05:30
phs_4c344cd1,flight_fare,far_b90566bc,2026-07-15,537.10,MYR,566.20,0.886,53.6,1.003,0.759,1,1.068,0,demand 0.89 x lead 1.00 x season 0.76 x event 1.00 x competitor 1.07,2026-07-15T03:00:00+05:30
phs_f023cdcc,flight_fare,far_b90566bc,2026-07-16,517.17,MYR,566.20,0.754,36.14,1.175,0.762,1,1.031,0,demand 0.75 x lead 1.18 x season 0.76 x event 1.00 x competitor 1.03,2026-07-16T03:00:00+05:30
phs_653138a9,flight_fare,far_b90566bc,2026-07-17,536.81,MYR,566.20,0.808,47.19,1.119,0.766,1,1.049,0,demand 0.81 x lead 1.12 x season 0.77 x event 1.00 x competitor 1.05,2026-07-17T03:00:00+05:30
phs_0508927a,flight_fare,far_b90566bc,2026-07-18,424.65,MYR,566.20,0.345,15.03,1.148,0.769,1,1.023,1,demand 0.35 x lead 1.15 x season 0.77 x event 1.00 x competitor 1.02 (clamped to bound),2026-07-18T03:00:00+05:30
phs_0be0799b,flight_fare,far_b90566bc,2026-07-19,554.93,MYR,566.20,0.801,54.86,1.004,0.772,1.22,0.999,0,demand 0.80 x lead 1.00 x season 0.77 x event 1.22 x competitor 1.00,2026-07-19T03:00:00+05:30
phs_20f0c3ed,flight_fare,far_b90566bc,2026-07-20,513.88,MYR,566.20,0.864,43.86,1.032,0.776,1,1.018,0,demand 0.86 x lead 1.03 x season 0.78 x event 1.00 x competitor 1.02,2026-07-20T03:00:00+05:30
phs_50938dd8,flight_fare,far_b90566bc,2026-07-21,496.10,MYR,566.20,0.889,54.86,0.973,0.779,1,1.013,0,demand 0.89 x lead 0.97 x season 0.78 x event 1.00 x competitor 1.01,2026-07-21T03:00:00+05:30
phs_b53dc60a,flight_fare,far_b90566bc,2026-07-22,471.81,MYR,566.20,0.771,47.47,1.045,0.783,1,1.034,0,demand 0.77 x lead 1.04 x season 0.78 x event 1.00 x competitor 1.03,2026-07-22T03:00:00+05:30
phs_e27140e6,flight_fare,far_b90566bc,2026-07-23,424.65,MYR,566.20,0.555,45.11,1.068,0.786,1,0.947,1,demand 0.56 x lead 1.07 x season 0.79 x event 1.00 x competitor 0.95 (clamped to bound),2026-07-23T03:00:00+05:30
phs_0b183c82,flight_fare,far_b90566bc,2026-07-24,424.65,MYR,566.20,0.624,29.65,1,0.79,1,1.06,1,demand 0.62 x lead 1.00 x season 0.79 x event 1.00 x competitor 1.06 (clamped to bound),2026-07-24T03:00:00+05:30
phs_43363858,flight_fare,far_b90566bc,2026-07-25,453.30,MYR,566.20,0.789,38.41,0.995,0.794,1,1.02,0,demand 0.79 x lead 0.99 x season 0.79 x event 1.00 x competitor 1.02,2026-07-25T03:00:00+05:30
phs_35e2b604,flight_fare,far_b90566bc,2026-07-26,443.96,MYR,566.20,0.661,32.54,1.157,0.797,1,1.025,0,demand 0.66 x lead 1.16 x season 0.80 x event 1.00 x competitor 1.02,2026-07-26T03:00:00+05:30
phs_257d8d0c,flight_fare,far_b90566bc,2026-07-27,552.44,MYR,566.20,0.881,48.06,1.152,0.801,1,0.961,0,demand 0.88 x lead 1.15 x season 0.80 x event 1.00 x competitor 0.96,2026-07-27T03:00:00+05:30
phs_e56c2a69,flight_fare,far_b90566bc,2026-07-28,511.39,MYR,566.20,0.819,41.65,1.127,0.805,1,0.978,0,demand 0.82 x lead 1.13 x season 0.81 x event 1.00 x competitor 0.98,2026-07-28T03:00:00+05:30
phs_75a54a0b,flight_fare,far_b90566bc,2026-07-29,580.24,MYR,566.20,1.008,70.41,1.047,0.809,1,0.971,0,demand 1.01 x lead 1.05 x season 0.81 x event 1.00 x competitor 0.97,2026-07-29T03:00:00+05:30
phs_6a9050d3,flight_fare,far_b90566bc,2026-07-30,424.65,MYR,566.20,0.437,31.59,1.073,0.813,1,1.013,1,demand 0.44 x lead 1.07 x season 0.81 x event 1.00 x competitor 1.01 (clamped to bound),2026-07-30T03:00:00+05:30
phs_c9339e1d,flight_fare,far_b90566bc,2026-07-31,424.65,MYR,566.20,0.689,40.3,0.959,0.817,1,0.961,1,demand 0.69 x lead 0.96 x season 0.82 x event 1.00 x competitor 0.96 (clamped to bound),2026-07-31T03:00:00+05:30
phs_0dd0d59b,flight_fare,far_b90566bc,2026-08-01,650.28,MYR,566.20,0.997,67.17,1.096,0.821,1,1.051,0,demand 1.00 x lead 1.10 x season 0.82 x event 1.00 x competitor 1.05,2026-08-01T03:00:00+05:30
phs_010363c7,flight_fare,far_b90566bc,2026-08-02,424.65,MYR,566.20,0.765,45.6,0.968,0.826,1,0.967,1,demand 0.77 x lead 0.97 x season 0.83 x event 1.00 x competitor 0.97 (clamped to bound),2026-08-02T03:00:00+05:30
phs_873b6f7c,flight_fare,far_b90566bc,2026-08-03,424.65,MYR,566.20,0.508,32.31,1.048,0.83,1,0.988,1,demand 0.51 x lead 1.05 x season 0.83 x event 1.00 x competitor 0.99 (clamped to bound),2026-08-03T03:00:00+05:30
phs_4b7f4219,flight_fare,far_b90566bc,2026-08-04,479.85,MYR,566.20,0.72,43.23,1.167,0.834,1,1.008,0,demand 0.72 x lead 1.17 x season 0.83 x event 1.00 x competitor 1.01,2026-08-04T03:00:00+05:30
phs_fd22e8b1,flight_fare,far_b90566bc,2026-08-05,501.77,MYR,566.20,0.797,54.23,1.108,0.838,1,1.003,0,demand 0.80 x lead 1.11 x season 0.84 x event 1.00 x competitor 1.00,2026-08-05T03:00:00+05:30
phs_00251267,flight_fare,far_b90566bc,2026-08-06,578.03,MYR,566.20,1.099,79.87,0.952,0.843,1,0.976,0,demand 1.10 x lead 0.95 x season 0.84 x event 1.00 x competitor 0.98,2026-08-06T03:00:00+05:30
phs_a4de4bdb,flight_fare,far_b90566bc,2026-08-07,487.95,MYR,566.20,0.877,62.79,1.017,0.847,1,0.966,0,demand 0.88 x lead 1.02 x season 0.85 x event 1.00 x competitor 0.97,2026-08-07T03:00:00+05:30
phs_8f142c59,flight_fare,far_b90566bc,2026-08-08,789.91,MYR,566.20,1.111,67.21,1.164,0.852,1,1.079,0,demand 1.11 x lead 1.16 x season 0.85 x event 1.00 x competitor 1.08,2026-08-08T03:00:00+05:30
phs_091e05e4,flight_fare,far_b90566bc,2026-08-09,470.00,MYR,566.20,0.822,50.46,1.057,0.856,1,0.955,0,demand 0.82 x lead 1.06 x season 0.86 x event 1.00 x competitor 0.95,2026-08-09T03:00:00+05:30
phs_3f72b478,flight_fare,far_b90566bc,2026-08-10,627.92,MYR,566.20,1.045,58.78,1.014,0.861,1,1.047,0,demand 1.04 x lead 1.01 x season 0.86 x event 1.00 x competitor 1.05,2026-08-10T03:00:00+05:30
phs_cb78a51c,flight_fare,far_b90566bc,2026-08-11,615.91,MYR,566.20,0.993,65.36,1.033,0.865,1,1.061,0,demand 0.99 x lead 1.03 x season 0.87 x event 1.00 x competitor 1.06,2026-08-11T03:00:00+05:30
phs_748b4f93,flight_fare,far_b90566bc,2026-08-12,599.04,MYR,566.20,1.085,59.08,1.021,0.87,1,0.955,0,demand 1.09 x lead 1.02 x season 0.87 x event 1.00 x competitor 0.95,2026-08-12T03:00:00+05:30
phs_313d7bcd,flight_fare,far_b90566bc,2026-08-13,559.24,MYR,566.20,0.786,53.47,1.175,0.875,1,1.07,0,demand 0.79 x lead 1.18 x season 0.87 x event 1.00 x competitor 1.07,2026-08-13T03:00:00+05:30
phs_65ebeb90,flight_fare,far_b90566bc,2026-08-14,568.52,MYR,566.20,1.043,76.68,0.983,0.879,1,0.979,0,demand 1.04 x lead 0.98 x season 0.88 x event 1.00 x competitor 0.98,2026-08-14T03:00:00+05:30
phs_09c24d40,flight_fare,far_b90566bc,2026-08-15,634.65,MYR,566.20,1.018,54.81,1.166,0.884,1,0.944,0,demand 1.02 x lead 1.17 x season 0.88 x event 1.00 x competitor 0.94,2026-08-15T03:00:00+05:30
phs_0d56d900,flight_fare,far_b90566bc,2026-08-16,501.14,MYR,566.20,0.858,49.04,1.071,0.889,1,0.963,0,demand 0.86 x lead 1.07 x season 0.89 x event 1.00 x competitor 0.96,2026-08-16T03:00:00+05:30
phs_a3357344,flight_fare,far_b90566bc,2026-08-17,885.25,MYR,566.20,1.073,66.37,1.147,0.894,1.22,1.041,0,demand 1.07 x lead 1.15 x season 0.89 x event 1.22 x competitor 1.04,2026-08-17T03:00:00+05:30
phs_128252e3,room_type,rmt_a8f140d8,2026-07-14,18255.18,INR,24340.24,0.595,41.37,1.125,0.756,1,1.046,1,demand 0.60 x lead 1.12 x season 0.76 x event 1.00 x competitor 1.05 (clamped to bound),2026-07-14T03:00:00+05:30
phs_592cd3a3,room_type,rmt_a8f140d8,2026-07-15,18255.18,INR,24340.24,0.547,30.52,1.068,0.759,1,1.075,1,demand 0.55 x lead 1.07 x season 0.76 x event 1.00 x competitor 1.07 (clamped to bound),2026-07-15T03:00:00+05:30
phs_b0cfe1ef,room_type,rmt_a8f140d8,2026-07-16,20494.48,INR,24340.24,0.848,60.54,0.952,0.762,1,1.043,0,demand 0.85 x lead 0.95 x season 0.76 x event 1.00 x competitor 1.04,2026-07-16T03:00:00+05:30
phs_9d00f5cf,room_type,rmt_a8f140d8,2026-07-17,19669.35,INR,24340.24,0.765,46.64,1.071,0.766,1,0.987,0,demand 0.76 x lead 1.07 x season 0.77 x event 1.00 x competitor 0.99,2026-07-17T03:00:00+05:30
phs_0a2027b9,room_type,rmt_a8f140d8,2026-07-18,19382.13,INR,24340.24,0.751,35.95,1.097,0.769,1,0.967,0,demand 0.75 x lead 1.10 x season 0.77 x event 1.00 x competitor 0.97,2026-07-18T03:00:00+05:30
phs_1882643b,room_type,rmt_a8f140d8,2026-07-19,22560.97,INR,24340.24,0.831,62.68,1.073,0.772,1,1.039,0,demand 0.83 x lead 1.07 x season 0.77 x event 1.00 x competitor 1.04,2026-07-19T03:00:00+05:30
phs_00156ae5,room_type,rmt_a8f140d8,2026-07-20,23247.36,INR,24340.24,0.876,65.6,1.064,0.776,1,1.025,0,demand 0.88 x lead 1.06 x season 0.78 x event 1.00 x competitor 1.02,2026-07-20T03:00:00+05:30
phs_c19092d6,room_type,rmt_a8f140d8,2026-07-21,19206.88,INR,24340.24,0.791,59.93,1.006,0.779,1,0.992,0,demand 0.79 x lead 1.01 x season 0.78 x event 1.00 x competitor 0.99,2026-07-21T03:00:00+05:30
phs_1225e6a2,room_type,rmt_a8f140d8,2026-07-22,24089.54,INR,24340.24,0.882,45.79,1.146,0.783,1,0.979,0,demand 0.88 x lead 1.15 x season 0.78 x event 1.00 x competitor 0.98,2026-07-22T03:00:00+05:30
phs_5752c611,room_type,rmt_a8f140d8,2026-07-23,25036.37,INR,24340.24,0.981,63.46,1.09,0.786,1,0.962,0,demand 0.98 x lead 1.09 x season 0.79 x event 1.00 x competitor 0.96,2026-07-23T03:00:00+05:30
phs_1d3f89af,room_type,rmt_a8f140d8,2026-07-24,18255.18,INR,24340.24,0.711,55.38,1.012,0.79,1,1.022,1,demand 0.71 x lead 1.01 x season 0.79 x event 1.00 x competitor 1.02 (clamped to bound),2026-07-24T03:00:00+05:30
phs_fc2e7bde,room_type,rmt_a8f140d8,2026-07-25,22254.28,INR,24340.24,0.752,50.56,1.168,0.794,1,1.041,0,demand 0.75 x lead 1.17 x season 0.79 x event 1.00 x competitor 1.04,2026-07-25T03:00:00+05:30
phs_e5ae5089,room_type,rmt_a8f140d8,2026-07-26,24834.35,INR,24340.24,0.886,61.04,1.067,0.797,1,1.079,0,demand 0.89 x lead 1.07 x season 0.80 x event 1.00 x competitor 1.08,2026-07-26T03:00:00+05:30
phs_bbdf70d6,room_type,rmt_a8f140d8,2026-07-27,18695.74,INR,24340.24,0.657,50.42,0.972,0.801,1.22,0.986,0,demand 0.66 x lead 0.97 x season 0.80 x event 1.22 x competitor 0.99,2026-07-27T03:00:00+05:30
phs_182760ff,room_type,rmt_a8f140d8,2026-07-28,18255.18,INR,24340.24,0.57,29.7,1.096,0.805,1,0.965,1,demand 0.57 x lead 1.10 x season 0.81 x event 1.00 x competitor 0.96 (clamped to bound),2026-07-28T03:00:00+05:30
phs_a05d5044,room_type,rmt_a8f140d8,2026-07-29,27171.01,INR,24340.24,0.863,49.63,1.005,0.809,1.22,1.055,0,demand 0.86 x lead 1.00 x season 0.81 x event 1.22 x competitor 1.05,2026-07-29T03:00:00+05:30
phs_36ad6276,room_type,rmt_a8f140d8,2026-07-30,36858.43,INR,24340.24,1.239,84.19,1.138,0.813,1,1.074,0,demand 1.24 x lead 1.14 x season 0.81 x event 1.00 x competitor 1.07,2026-07-30T03:00:00+05:30
phs_485dba60,room_type,rmt_a8f140d8,2026-07-31,22565.84,INR,24340.24,0.961,59.28,1.002,0.817,1,0.963,0,demand 0.96 x lead 1.00 x season 0.82 x event 1.00 x competitor 0.96,2026-07-31T03:00:00+05:30
phs_43682bf5,room_type,rmt_a8f140d8,2026-08-01,30768.50,INR,24340.24,1.151,63.61,1.114,0.821,1,0.986,0,demand 1.15 x lead 1.11 x season 0.82 x event 1.00 x competitor 0.99,2026-08-01T03:00:00+05:30
phs_1235e266,room_type,rmt_a8f140d8,2026-08-02,18255.18,INR,24340.24,0.657,52.58,1.005,0.826,1,1.052,1,demand 0.66 x lead 1.00 x season 0.83 x event 1.00 x competitor 1.05 (clamped to bound),2026-08-02T03:00:00+05:30
phs_11511b63,room_type,rmt_a8f140d8,2026-08-03,21324.48,INR,24340.24,0.809,57.86,1.02,0.83,1,1.062,0,demand 0.81 x lead 1.02 x season 0.83 x event 1.00 x competitor 1.06,2026-08-03T03:00:00+05:30
phs_7fd94336,room_type,rmt_a8f140d8,2026-08-04,32370.09,INR,24340.24,1.113,60.31,1.122,0.834,1,1.065,0,demand 1.11 x lead 1.12 x season 0.83 x event 1.00 x competitor 1.06,2026-08-04T03:00:00+05:30
phs_b0c4bf71,room_type,rmt_a8f140d8,2026-08-05,24844.08,INR,24340.24,1.06,65.81,0.99,0.838,1,0.973,0,demand 1.06 x lead 0.99 x season 0.84 x event 1.00 x competitor 0.97,2026-08-05T03:00:00+05:30
phs_8c5d0607,room_type,rmt_a8f140d8,2026-08-06,18255.18,INR,24340.24,0.605,35.91,1.007,0.843,1,0.964,1,demand 0.60 x lead 1.01 x season 0.84 x event 1.00 x competitor 0.96 (clamped to bound),2026-08-06T03:00:00+05:30
phs_d7305b14,room_type,rmt_a8f140d8,2026-08-07,24272.09,INR,24340.24,0.891,66.95,1.18,0.847,1,0.948,0,demand 0.89 x lead 1.18 x season 0.85 x event 1.00 x competitor 0.95,2026-08-07T03:00:00+05:30
phs_3d8eb494,room_type,rmt_a8f140d8,2026-08-08,32034.19,INR,24340.24,1.058,63.99,1.17,0.852,1,1.063,0,demand 1.06 x lead 1.17 x season 0.85 x event 1.00 x competitor 1.06,2026-08-08T03:00:00+05:30
phs_56acbc97,room_type,rmt_a8f140d8,2026-08-09,21592.23,INR,24340.24,0.798,54.32,1.03,0.856,1,1.079,0,demand 0.80 x lead 1.03 x season 0.86 x event 1.00 x competitor 1.08,2026-08-09T03:00:00+05:30
phs_e1c4c0c8,room_type,rmt_a8f140d8,2026-08-10,18410.96,INR,24340.24,0.716,53.91,1.001,0.861,1,1.056,0,demand 0.72 x lead 1.00 x season 0.86 x event 1.00 x competitor 1.06,2026-08-10T03:00:00+05:30
phs_b9641a42,room_type,rmt_a8f140d8,2026-08-11,22166.66,INR,24340.24,0.825,49.82,1.139,0.865,1,0.969,0,demand 0.83 x lead 1.14 x season 0.87 x event 1.00 x competitor 0.97,2026-08-11T03:00:00+05:30
phs_fc25f4dc,room_type,rmt_a8f140d8,2026-08-12,29843.57,INR,24340.24,1.103,68.11,1.069,0.87,1,1.04,0,demand 1.10 x lead 1.07 x season 0.87 x event 1.00 x competitor 1.04,2026-08-12T03:00:00+05:30
phs_7686da18,room_type,rmt_a8f140d8,2026-08-13,23405.57,INR,24340.24,1.001,59.84,0.962,0.875,1,0.999,0,demand 1.00 x lead 0.96 x season 0.87 x event 1.00 x competitor 1.00,2026-08-13T03:00:00+05:30
phs_2ee61081,room_type,rmt_a8f140d8,2026-08-14,20983.72,INR,24340.24,0.785,53.25,1.021,0.879,1,1.075,0,demand 0.79 x lead 1.02 x season 0.88 x event 1.00 x competitor 1.07,2026-08-14T03:00:00+05:30
phs_bddcd1b4,room_type,rmt_a8f140d8,2026-08-15,27558.02,INR,24340.24,0.972,67.6,1.08,0.884,1,1.078,0,demand 0.97 x lead 1.08 x season 0.88 x event 1.00 x competitor 1.08,2026-08-15T03:00:00+05:30
phs_7ff2ec27,room_type,rmt_a8f140d8,2026-08-16,23770.68,INR,24340.24,0.939,53.91,0.977,0.889,1,1.064,0,demand 0.94 x lead 0.98 x season 0.89 x event 1.00 x competitor 1.06,2026-08-16T03:00:00+05:30
phs_32765ea8,room_type,rmt_a8f140d8,2026-08-17,31766.45,INR,24340.24,1.022,56.28,1.096,0.894,1.22,0.955,0,demand 1.02 x lead 1.10 x season 0.89 x event 1.22 x competitor 0.95,2026-08-17T03:00:00+05:30
phs_7aac538d,flight_fare,far_b3d3fdac,2026-07-14,283.13,AED,377.50,0.36,20.17,0.965,0.756,1,0.993,1,demand 0.36 x lead 0.96 x season 0.76 x event 1.00 x competitor 0.99 (clamped to bound),2026-07-14T03:00:00+05:30
phs_d40ac772,flight_fare,far_b3d3fdac,2026-07-15,436.05,AED,377.50,1.043,64.43,1.067,0.759,1,1.038,0,demand 1.04 x lead 1.07 x season 0.76 x event 1.00 x competitor 1.04,2026-07-15T03:00:00+05:30
phs_9b06df2c,flight_fare,far_b3d3fdac,2026-07-16,283.13,AED,377.50,0.431,26.74,1.157,0.762,1,1.032,1,demand 0.43 x lead 1.16 x season 0.76 x event 1.00 x competitor 1.03 (clamped to bound),2026-07-16T03:00:00+05:30
phs_e05c9d28,flight_fare,far_b3d3fdac,2026-07-17,302.79,AED,377.50,0.722,33.97,1.169,0.766,1,0.951,0,demand 0.72 x lead 1.17 x season 0.77 x event 1.00 x competitor 0.95,2026-07-17T03:00:00+05:30
phs_4f77991b,flight_fare,far_b3d3fdac,2026-07-18,425.37,AED,377.50,1.082,61.88,1.071,0.769,1,0.972,0,demand 1.08 x lead 1.07 x season 0.77 x event 1.00 x competitor 0.97,2026-07-18T03:00:00+05:30
phs_0aa34168,flight_fare,far_b3d3fdac,2026-07-19,535.41,AED,377.50,1.37,77.86,1.061,0.772,1,0.976,0,demand 1.37 x lead 1.06 x season 0.77 x event 1.00 x competitor 0.98,2026-07-19T03:00:00+05:30
phs_8ecdedd7,flight_fare,far_b3d3fdac,2026-07-20,283.13,AED,377.50,0.621,38.39,1.129,0.776,1,0.964,1,demand 0.62 x lead 1.13 x season 0.78 x event 1.00 x competitor 0.96 (clamped to bound),2026-07-20T03:00:00+05:30
phs_1fd3f466,flight_fare,far_b3d3fdac,2026-07-21,396.19,AED,377.50,0.835,57.18,1.172,0.779,1,1.072,0,demand 0.84 x lead 1.17 x season 0.78 x event 1.00 x competitor 1.07,2026-07-21T03:00:00+05:30
phs_0b04d566,flight_fare,far_b3d3fdac,2026-07-22,283.13,AED,377.50,0.439,22.39,1.143,0.783,1.22,0.995,1,demand 0.44 x lead 1.14 x season 0.78 x event 1.22 x competitor 0.99 (clamped to bound),2026-07-22T03:00:00+05:30
phs_6206f10c,flight_fare,far_b3d3fdac,2026-07-23,401.96,AED,377.50,1.004,57.49,1.108,0.786,1,0.957,0,demand 1.00 x lead 1.11 x season 0.79 x event 1.00 x competitor 0.96,2026-07-23T03:00:00+05:30
phs_c2178eef,flight_fare,far_b3d3fdac,2026-07-24,366.70,AED,377.50,0.921,46.86,1.039,0.79,1,1.015,0,demand 0.92 x lead 1.04 x season 0.79 x event 1.00 x competitor 1.01,2026-07-24T03:00:00+05:30
phs_fd870090,flight_fare,far_b3d3fdac,2026-07-25,327.33,AED,377.50,0.87,49.29,1.028,0.794,1,0.97,0,demand 0.87 x lead 1.03 x season 0.79 x event 1.00 x competitor 0.97,2026-07-25T03:00:00+05:30
phs_9ba708a0,flight_fare,far_b3d3fdac,2026-07-26,283.13,AED,377.50,0.739,45.89,1.032,0.797,1,0.953,1,demand 0.74 x lead 1.03 x season 0.80 x event 1.00 x competitor 0.95 (clamped to bound),2026-07-26T03:00:00+05:30
phs_0d6b3d6c,flight_fare,far_b3d3fdac,2026-07-27,354.06,AED,377.50,0.948,54,1.003,0.801,1,0.986,0,demand 0.95 x lead 1.00 x season 0.80 x event 1.00 x competitor 0.99,2026-07-27T03:00:00+05:30
phs_70a2a2b7,flight_fare,far_b3d3fdac,2026-07-28,445.83,AED,377.50,1.024,59.87,1.124,0.805,1,1.026,0,demand 1.02 x lead 1.12 x season 0.81 x event 1.00 x competitor 1.03,2026-07-28T03:00:00+05:30
phs_a7494463,flight_fare,far_b3d3fdac,2026-07-29,283.13,AED,377.50,0.537,37.56,1.112,0.809,1,1.049,1,demand 0.54 x lead 1.11 x season 0.81 x event 1.00 x competitor 1.05 (clamped to bound),2026-07-29T03:00:00+05:30
phs_ea4c3749,flight_fare,far_b3d3fdac,2026-07-30,291.24,AED,377.50,0.663,42.47,1.173,0.813,1,0.992,0,demand 0.66 x lead 1.17 x season 0.81 x event 1.00 x competitor 0.99,2026-07-30T03:00:00+05:30
phs_88408d75,flight_fare,far_b3d3fdac,2026-07-31,283.13,AED,377.50,0.586,36.66,1.171,0.817,1,1.005,1,demand 0.59 x lead 1.17 x season 0.82 x event 1.00 x competitor 1.00 (clamped to bound),2026-07-31T03:00:00+05:30
phs_267de297,flight_fare,far_b3d3fdac,2026-08-01,345.83,AED,377.50,0.977,57.13,0.986,0.821,1,0.951,0,demand 0.98 x lead 0.99 x season 0.82 x event 1.00 x competitor 0.95,2026-08-01T03:00:00+05:30
phs_072db1dc,flight_fare,far_b3d3fdac,2026-08-02,360.81,AED,377.50,0.779,41.64,1.137,0.826,1,1.079,0,demand 0.78 x lead 1.14 x season 0.83 x event 1.00 x competitor 1.08,2026-08-02T03:00:00+05:30
phs_02d01347,flight_fare,far_b3d3fdac,2026-08-03,358.36,AED,377.50,0.974,60.18,0.982,0.83,1,0.992,0,demand 0.97 x lead 0.98 x season 0.83 x event 1.00 x competitor 0.99,2026-08-03T03:00:00+05:30
phs_5512099f,flight_fare,far_b3d3fdac,2026-08-04,396.15,AED,377.50,1.026,61.69,1.014,0.834,1,1.009,0,demand 1.03 x lead 1.01 x season 0.83 x event 1.00 x competitor 1.01,2026-08-04T03:00:00+05:30
phs_2f74911e,flight_fare,far_b3d3fdac,2026-08-05,283.13,AED,377.50,0.663,51.2,1.015,0.838,1,1.02,1,demand 0.66 x lead 1.01 x season 0.84 x event 1.00 x competitor 1.02 (clamped to bound),2026-08-05T03:00:00+05:30
phs_e7277ed3,flight_fare,far_b3d3fdac,2026-08-06,356.36,AED,377.50,0.889,52.52,1.052,0.843,1,1.009,0,demand 0.89 x lead 1.05 x season 0.84 x event 1.00 x competitor 1.01,2026-08-06T03:00:00+05:30
phs_65abfd62,flight_fare,far_b3d3fdac,2026-08-07,531.33,AED,377.50,1.26,80.53,1.073,0.847,1,1.041,0,demand 1.26 x lead 1.07 x season 0.85 x event 1.00 x competitor 1.04,2026-08-07T03:00:00+05:30
phs_2e15310f,flight_fare,far_b3d3fdac,2026-08-08,356.51,AED,377.50,0.859,49.29,1.037,0.852,1,1.06,0,demand 0.86 x lead 1.04 x season 0.85 x event 1.00 x competitor 1.06,2026-08-08T03:00:00+05:30
phs_a15f714b,flight_fare,far_b3d3fdac,2026-08-09,283.13,AED,377.50,0.691,50.09,1.086,0.856,1,0.967,1,demand 0.69 x lead 1.09 x season 0.86 x event 1.00 x competitor 0.97 (clamped to bound),2026-08-09T03:00:00+05:30
phs_b1260916,flight_fare,far_b3d3fdac,2026-08-10,354.77,AED,377.50,0.919,49.12,1.054,0.861,1,0.97,0,demand 0.92 x lead 1.05 x season 0.86 x event 1.00 x competitor 0.97,2026-08-10T03:00:00+05:30
phs_073dc3e8,flight_fare,far_b3d3fdac,2026-08-11,302.72,AED,377.50,0.654,36.62,1.137,0.865,1,1.078,0,demand 0.65 x lead 1.14 x season 0.87 x event 1.00 x competitor 1.08,2026-08-11T03:00:00+05:30
phs_2e255357,flight_fare,far_b3d3fdac,2026-08-12,479.95,AED,377.50,1.042,73.47,1.175,0.87,1,1.038,0,demand 1.04 x lead 1.18 x season 0.87 x event 1.00 x competitor 1.04,2026-08-12T03:00:00+05:30
phs_dbe13634,flight_fare,far_b3d3fdac,2026-08-13,386.67,AED,377.50,0.862,61.78,1.158,0.875,1,1.026,0,demand 0.86 x lead 1.16 x season 0.87 x event 1.00 x competitor 1.03,2026-08-13T03:00:00+05:30
phs_1cd6c836,flight_fare,far_b3d3fdac,2026-08-14,325.33,AED,377.50,0.782,43.35,1.099,0.879,1,1.003,0,demand 0.78 x lead 1.10 x season 0.88 x event 1.00 x competitor 1.00,2026-08-14T03:00:00+05:30
phs_38484073,flight_fare,far_b3d3fdac,2026-08-15,330.20,AED,377.50,0.93,46.79,0.968,0.884,1,0.972,0,demand 0.93 x lead 0.97 x season 0.88 x event 1.00 x competitor 0.97,2026-08-15T03:00:00+05:30
phs_8dbef6e5,flight_fare,far_b3d3fdac,2026-08-16,283.13,AED,377.50,0.707,46.52,0.988,0.889,1,1.043,1,demand 0.71 x lead 0.99 x season 0.89 x event 1.00 x competitor 1.04 (clamped to bound),2026-08-16T03:00:00+05:30
phs_bd79dab6,flight_fare,far_b3d3fdac,2026-08-17,376.25,AED,377.50,0.927,51.66,1.135,0.894,1,0.947,0,demand 0.93 x lead 1.14 x season 0.89 x event 1.00 x competitor 0.95,2026-08-17T03:00:00+05:30
phs_2627b442,room_type,rmt_4f1d0d38,2026-07-14,8074.51,INR,6279.27,1.104,72.13,1,0.756,1.22,0.955,0,demand 1.10 x lead 1.00 x season 0.76 x event 1.22 x competitor 0.95,2026-07-14T03:00:00+05:30
phs_6e199436,room_type,rmt_4f1d0d38,2026-07-15,4709.45,INR,6279.27,0.628,46.86,1.09,0.759,1,1.032,1,demand 0.63 x lead 1.09 x season 0.76 x event 1.00 x competitor 1.03 (clamped to bound),2026-07-15T03:00:00+05:30
phs_041ddacd,room_type,rmt_4f1d0d38,2026-07-16,5629.37,INR,6279.27,0.801,60.44,1.178,0.762,1,0.95,0,demand 0.80 x lead 1.18 x season 0.76 x event 1.00 x competitor 0.95,2026-07-16T03:00:00+05:30
phs_c2df4a5c,room_type,rmt_4f1d0d38,2026-07-17,5108.19,INR,6279.27,0.708,45.04,1.129,0.766,1,1.018,0,demand 0.71 x lead 1.13 x season 0.77 x event 1.00 x competitor 1.02,2026-07-17T03:00:00+05:30
phs_70f19989,room_type,rmt_4f1d0d38,2026-07-18,5163.44,INR,6279.27,0.7,41.97,1.176,0.769,1,0.999,0,demand 0.70 x lead 1.18 x season 0.77 x event 1.00 x competitor 1.00,2026-07-18T03:00:00+05:30
phs_82b56768,room_type,rmt_4f1d0d38,2026-07-19,5987.28,INR,6279.27,0.924,55.03,1.071,0.772,1,0.964,0,demand 0.92 x lead 1.07 x season 0.77 x event 1.00 x competitor 0.96,2026-07-19T03:00:00+05:30
