media_id,hotel_id,room_type_id,media_role,file_path,alt_text,width_px,height_px,sort_order,updated_at
hmd_84ee8548,htl_285912dc,,hero,media/hotels/htl_285912dc/hero.jpg,"Hero view at Grand Orchard Resort, Pokhara",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_f10ddfe6,htl_285912dc,,exterior,media/hotels/htl_285912dc/exterior.jpg,"Exterior view at Grand Orchard Resort, Pokhara",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_487e0f43,htl_285912dc,,lobby,media/hotels/htl_285912dc/lobby.jpg,"Lobby view at Grand Orchard Resort, Pokhara",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_29445afd,htl_285912dc,rmt_dfac7623,room,media/hotels/htl_285912dc/room.jpg,"Room view at Grand Orchard Resort, Pokhara",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_53864822,htl_285912dc,,dining,media/hotels/htl_285912dc/dining.jpg,"Dining view at Grand Orchard Resort, Pokhara",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_7af1874d,htl_24e39565,,hero,media/hotels/htl_24e39565/hero.jpg,"Hero view at Villa Courtyard, Pokhara",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_29b55920,htl_24e39565,,exterior,media/hotels/htl_24e39565/exterior.jpg,"Exterior view at Villa Courtyard, Pokhara",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_1922c71c,htl_24e39565,,lobby,media/hotels/htl_24e39565/lobby.jpg,"Lobby view at Villa Courtyard, Pokhara",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_b6dff0eb,htl_24e39565,rmt_46356f5b,room,media/hotels/htl_24e39565/room.jpg,"Room view at Villa Courtyard, Pokhara",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_cb8b21dd,htl_24e39565,,dining,media/hotels/htl_24e39565/dining.jpg,"Dining view at Villa Courtyard, Pokhara",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_9aadeebc,htl_be3b648f,,hero,media/hotels/htl_be3b648f/hero.jpg,"Hero view at Villa Verandah Resort , Pokhara",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_ac60b2a5,htl_be3b648f,,exterior,media/hotels/htl_be3b648f/exterior.jpg,"Exterior view at Villa Verandah Resort , Pokhara",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_6f771459,htl_be3b648f,,lobby,media/hotels/htl_be3b648f/lobby.jpg,"Lobby view at Villa Verandah Resort , Pokhara",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_b1863f03,htl_be3b648f,rmt_b80932d3,room,media/hotels/htl_be3b648f/room.jpg,"Room view at Villa Verandah Resort , Pokhara",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_31ae4b05,htl_be3b648f,,dining,media/hotels/htl_be3b648f/dining.jpg,"Dining view at Villa Verandah Resort , Pokhara",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_91b82164,htl_67190be7,,hero,media/hotels/htl_67190be7/hero.jpg,"Hero view at Casa Niwas & Spa, Pokhara",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_69edd9ed,htl_67190be7,,exterior,media/hotels/htl_67190be7/exterior.jpg,"Exterior view at Casa Niwas & Spa, Pokhara",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_08b0f605,htl_67190be7,,lobby,media/hotels/htl_67190be7/lobby.jpg,"Lobby view at Casa Niwas & Spa, Pokhara",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_52a46af6,htl_67190be7,rmt_e2915c22,room,media/hotels/htl_67190be7/room.jpg,"Room view at Casa Niwas & Spa, Pokhara",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_0e0d2247,htl_67190be7,,dining,media/hotels/htl_67190be7/dining.jpg,"Dining view at Casa Niwas & Spa, Pokhara",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_1c499068,htl_afcb3490,,hero,media/hotels/htl_afcb3490/hero.jpg,"Hero view at Amber Regency Resort, Pokhara",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_97fe5836,htl_afcb3490,,exterior,media/hotels/htl_afcb3490/exterior.jpg,"Exterior view at Amber Regency Resort, Pokhara",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_780dc123,htl_afcb3490,,lobby,media/hotels/htl_afcb3490/lobby.jpg,"Lobby view at Amber Regency Resort, Pokhara",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_2f7965e2,htl_afcb3490,rmt_b726c4f6,room,media/hotels/htl_afcb3490/room.jpg,"Room view at Amber Regency Resort, Pokhara",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_5c6a0a05,htl_afcb3490,,dining,media/hotels/htl_afcb3490/dining.jpg,"Dining view at Amber Regency Resort, Pokhara",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_9b931d45,htl_c91a804e,,hero,media/hotels/htl_c91a804e/hero.jpg,"Hero view at Casa Sarovar Homestay, Thimphu",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_a21c8110,htl_c91a804e,,exterior,media/hotels/htl_c91a804e/exterior.jpg,"Exterior view at Casa Sarovar Homestay, Thimphu",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_34c32a12,htl_c91a804e,,lobby,media/hotels/htl_c91a804e/lobby.jpg,"Lobby view at Casa Sarovar Homestay, Thimphu",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_980eb578,htl_c91a804e,rmt_5da9bf35,room,media/hotels/htl_c91a804e/room.jpg,"Room view at Casa Sarovar Homestay, Thimphu",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_332dbdb7,htl_c91a804e,,dining,media/hotels/htl_c91a804e/dining.jpg,"Dining view at Casa Sarovar Homestay, Thimphu",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_ab410dfc,htl_6eff866f,,hero,media/hotels/htl_6eff866f/hero.jpg,"Hero view at Villa Residency, Thimphu",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_365d0a74,htl_6eff866f,,exterior,media/hotels/htl_6eff866f/exterior.jpg,"Exterior view at Villa Residency, Thimphu",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_825a3f6c,htl_6eff866f,,lobby,media/hotels/htl_6eff866f/lobby.jpg,"Lobby view at Villa Residency, Thimphu",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_6599d5f4,htl_6eff866f,rmt_bfd4e8b2,room,media/hotels/htl_6eff866f/room.jpg,"Room view at Villa Residency, Thimphu",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_194b5c0f,htl_6eff866f,,dining,media/hotels/htl_6eff866f/dining.jpg,"Dining view at Villa Residency, Thimphu",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_422345e6,htl_81c1c288,,hero,media/hotels/htl_81c1c288/hero.jpg,"Hero view at Palm Sarovar by the Lake, Thimphu",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_0d068ce9,htl_81c1c288,,exterior,media/hotels/htl_81c1c288/exterior.jpg,"Exterior view at Palm Sarovar by the Lake, Thimphu",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_4ce81fc8,htl_81c1c288,,lobby,media/hotels/htl_81c1c288/lobby.jpg,"Lobby view at Palm Sarovar by the Lake, Thimphu",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_29446fab,htl_81c1c288,rmt_d3369b73,room,media/hotels/htl_81c1c288/room.jpg,"Room view at Palm Sarovar by the Lake, Thimphu",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_d66f8429,htl_81c1c288,,dining,media/hotels/htl_81c1c288/dining.jpg,"Dining view at Palm Sarovar by the Lake, Thimphu",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_283cac44,htl_d73d2dd8,,hero,media/hotels/htl_d73d2dd8/hero.jpg,"Hero view at Royal Meadows by the Lake, Thimphu",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_9f4b5d13,htl_d73d2dd8,,exterior,media/hotels/htl_d73d2dd8/exterior.jpg,"Exterior view at Royal Meadows by the Lake, Thimphu",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_b9831201,htl_d73d2dd8,,lobby,media/hotels/htl_d73d2dd8/lobby.jpg,"Lobby view at Royal Meadows by the Lake, Thimphu",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_d4609d74,htl_d73d2dd8,rmt_1ddb9e35,room,media/hotels/htl_d73d2dd8/room.jpg,"Room view at Royal Meadows by the Lake, Thimphu",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_83d45448,htl_d73d2dd8,,dining,media/hotels/htl_d73d2dd8/dining.jpg,"Dining view at Royal Meadows by the Lake, Thimphu",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_3efe9da5,htl_25fd9c00,,hero,media/hotels/htl_25fd9c00/hero.jpg,"Hero view at Hillview Meadows Inn, Thimphu",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_edc0951e,htl_25fd9c00,,exterior,media/hotels/htl_25fd9c00/exterior.jpg,"Exterior view at Hillview Meadows Inn, Thimphu",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_be79ccb9,htl_25fd9c00,,lobby,media/hotels/htl_25fd9c00/lobby.jpg,"Lobby view at Hillview Meadows Inn, Thimphu",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_ae5bc0a8,htl_25fd9c00,rmt_f6899a89,room,media/hotels/htl_25fd9c00/room.jpg,"Room view at Hillview Meadows Inn, Thimphu",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_517b0cde,htl_25fd9c00,,dining,media/hotels/htl_25fd9c00/dining.jpg,"Dining view at Hillview Meadows Inn, Thimphu",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_60fa4f9f,htl_15b1ea5e,,hero,media/hotels/htl_15b1ea5e/hero.jpg,"Hero view at Palm Residency by the Lake, Male",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_2788b7d6,htl_15b1ea5e,,exterior,media/hotels/htl_15b1ea5e/exterior.jpg,"Exterior view at Palm Residency by the Lake, Male",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_b255653e,htl_15b1ea5e,,lobby,media/hotels/htl_15b1ea5e/lobby.jpg,"Lobby view at Palm Residency by the Lake, Male",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_0549eebb,htl_15b1ea5e,rmt_4a49715e,room,media/hotels/htl_15b1ea5e/room.jpg,"Room view at Palm Residency by the Lake, Male",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_ce54264a,htl_15b1ea5e,,dining,media/hotels/htl_15b1ea5e/dining.jpg,"Dining view at Palm Residency by the Lake, Male",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_f8146957,htl_2a2ca88d,,hero,media/hotels/htl_2a2ca88d/hero.jpg,"Hero view at Hillview Manor Suites, Male",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_50538d9c,htl_2a2ca88d,,exterior,media/hotels/htl_2a2ca88d/exterior.jpg,"Exterior view at Hillview Manor Suites, Male",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_39ed8573,htl_2a2ca88d,,lobby,media/hotels/htl_2a2ca88d/lobby.jpg,"Lobby view at Hillview Manor Suites, Male",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_caa2e7d7,htl_2a2ca88d,rmt_b88c287c,room,media/hotels/htl_2a2ca88d/room.jpg,"Room view at Hillview Manor Suites, Male",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_4061cbe9,htl_2a2ca88d,,dining,media/hotels/htl_2a2ca88d/dining.jpg,"Dining view at Hillview Manor Suites, Male",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_666d4895,htl_98896cce,,hero,media/hotels/htl_98896cce/hero.jpg,"Hero view at Casa Manor Suites, Male",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_6d906072,htl_98896cce,,exterior,media/hotels/htl_98896cce/exterior.jpg,"Exterior view at Casa Manor Suites, Male",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_b2ec0383,htl_98896cce,,lobby,media/hotels/htl_98896cce/lobby.jpg,"Lobby view at Casa Manor Suites, Male",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_7e6896c0,htl_98896cce,rmt_85f2c357,room,media/hotels/htl_98896cce/room.jpg,"Room view at Casa Manor Suites, Male",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_7e1c68bc,htl_98896cce,,dining,media/hotels/htl_98896cce/dining.jpg,"Dining view at Casa Manor Suites, Male",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_13a9349f,htl_a143dbb9,,hero,media/hotels/htl_a143dbb9/hero.jpg,"Hero view at Hillview Regency by the Lake, Male",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_1308303a,htl_a143dbb9,,exterior,media/hotels/htl_a143dbb9/exterior.jpg,"Exterior view at Hillview Regency by the Lake, Male",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_5d968e32,htl_a143dbb9,,lobby,media/hotels/htl_a143dbb9/lobby.jpg,"Lobby view at Hillview Regency by the Lake, Male",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_8ee1ff31,htl_a143dbb9,rmt_3576973e,room,media/hotels/htl_a143dbb9/room.jpg,"Room view at Hillview Regency by the Lake, Male",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_f34993e9,htl_a143dbb9,,dining,media/hotels/htl_a143dbb9/dining.jpg,"Dining view at Hillview Regency by the Lake, Male",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_b659531b,htl_0cf91d4d,,hero,media/hotels/htl_0cf91d4d/hero.jpg,"Hero view at Hotel Niwas Inn, Male",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_247bec63,htl_0cf91d4d,,exterior,media/hotels/htl_0cf91d4d/exterior.jpg,"Exterior view at Hotel Niwas Inn, Male",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_5ef66c08,htl_0cf91d4d,,lobby,media/hotels/htl_0cf91d4d/lobby.jpg,"Lobby view at Hotel Niwas Inn, Male",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_438d2403,htl_0cf91d4d,rmt_ee411f9f,room,media/hotels/htl_0cf91d4d/room.jpg,"Room view at Hotel Niwas Inn, Male",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_e94b17cb,htl_0cf91d4d,,dining,media/hotels/htl_0cf91d4d/dining.jpg,"Dining view at Hotel Niwas Inn, Male",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_aceb3ccf,htl_12e2327a,,hero,media/hotels/htl_12e2327a/hero.jpg,"Hero view at Garden Ghat House & Spa, Dubai",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_efc07622,htl_12e2327a,,exterior,media/hotels/htl_12e2327a/exterior.jpg,"Exterior view at Garden Ghat House & Spa, Dubai",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_6bccf9d9,htl_12e2327a,,lobby,media/hotels/htl_12e2327a/lobby.jpg,"Lobby view at Garden Ghat House & Spa, Dubai",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_2352290d,htl_12e2327a,rmt_4faddc19,room,media/hotels/htl_12e2327a/room.jpg,"Room view at Garden Ghat House & Spa, Dubai",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_14e9380e,htl_12e2327a,,dining,media/hotels/htl_12e2327a/dining.jpg,"Dining view at Garden Ghat House & Spa, Dubai",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_b9d75c38,htl_a26dc64e,,hero,media/hotels/htl_a26dc64e/hero.jpg,"Hero view at Casa Vihar Suites, Dubai",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_34c9afa2,htl_a26dc64e,,exterior,media/hotels/htl_a26dc64e/exterior.jpg,"Exterior view at Casa Vihar Suites, Dubai",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_964c5e4a,htl_a26dc64e,,lobby,media/hotels/htl_a26dc64e/lobby.jpg,"Lobby view at Casa Vihar Suites, Dubai",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_bc03d80e,htl_a26dc64e,rmt_09e5b767,room,media/hotels/htl_a26dc64e/room.jpg,"Room view at Casa Vihar Suites, Dubai",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_e0792ded,htl_a26dc64e,,dining,media/hotels/htl_a26dc64e/dining.jpg,"Dining view at Casa Vihar Suites, Dubai",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_971e5355,htl_17ac7c07,,hero,media/hotels/htl_17ac7c07/hero.jpg,"Hero view at Indigo Residency Boutique Stay, Dubai",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_8bf19d67,htl_17ac7c07,,exterior,media/hotels/htl_17ac7c07/exterior.jpg,"Exterior view at Indigo Residency Boutique Stay, Dubai",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_7bcd33f8,htl_17ac7c07,,lobby,media/hotels/htl_17ac7c07/lobby.jpg,"Lobby view at Indigo Residency Boutique Stay, Dubai",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_8901fa44,htl_17ac7c07,rmt_07a565b8,room,media/hotels/htl_17ac7c07/room.jpg,"Room view at Indigo Residency Boutique Stay, Dubai",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_6b78c94a,htl_17ac7c07,,dining,media/hotels/htl_17ac7c07/dining.jpg,"Dining view at Indigo Residency Boutique Stay, Dubai",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_d4875986,htl_f9f0bde3,,hero,media/hotels/htl_f9f0bde3/hero.jpg,"Hero view at Indigo Orchard & Spa, Dubai",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_dbd2a356,htl_f9f0bde3,,exterior,media/hotels/htl_f9f0bde3/exterior.jpg,"Exterior view at Indigo Orchard & Spa, Dubai",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_fe44d368,htl_f9f0bde3,,lobby,media/hotels/htl_f9f0bde3/lobby.jpg,"Lobby view at Indigo Orchard & Spa, Dubai",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_95063789,htl_f9f0bde3,rmt_2db75636,room,media/hotels/htl_f9f0bde3/room.jpg,"Room view at Indigo Orchard & Spa, Dubai",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_43ac33a5,htl_f9f0bde3,,dining,media/hotels/htl_f9f0bde3/dining.jpg,"Dining view at Indigo Orchard & Spa, Dubai",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_b711026d,htl_abfe8a53,,hero,media/hotels/htl_abfe8a53/hero.jpg,"Hero view at Amber Ghat House Heritage, Dubai",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_18a7bcb6,htl_abfe8a53,,exterior,media/hotels/htl_abfe8a53/exterior.jpg,"Exterior view at Amber Ghat House Heritage, Dubai",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_73c9fe15,htl_abfe8a53,,lobby,media/hotels/htl_abfe8a53/lobby.jpg,"Lobby view at Amber Ghat House Heritage, Dubai",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_a88eccc6,htl_abfe8a53,rmt_a178be91,room,media/hotels/htl_abfe8a53/room.jpg,"Room view at Amber Ghat House Heritage, Dubai",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_42a7dfbf,htl_abfe8a53,,dining,media/hotels/htl_abfe8a53/dining.jpg,"Dining view at Amber Ghat House Heritage, Dubai",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_93210e48,htl_29faa3d7,,hero,media/hotels/htl_29faa3d7/hero.jpg,"Hero view at Casa Retreat by the Lake, Abu Dhabi",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_cb0951b6,htl_29faa3d7,,exterior,media/hotels/htl_29faa3d7/exterior.jpg,"Exterior view at Casa Retreat by the Lake, Abu Dhabi",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_3aca19ed,htl_29faa3d7,,lobby,media/hotels/htl_29faa3d7/lobby.jpg,"Lobby view at Casa Retreat by the Lake, Abu Dhabi",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_75609882,htl_29faa3d7,rmt_8b43e412,room,media/hotels/htl_29faa3d7/room.jpg,"Room view at Casa Retreat by the Lake, Abu Dhabi",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_08b6b988,htl_29faa3d7,,dining,media/hotels/htl_29faa3d7/dining.jpg,"Dining view at Casa Retreat by the Lake, Abu Dhabi",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_a53c5790,htl_19193f4f,,hero,media/hotels/htl_19193f4f/hero.jpg,"Hero view at Lake Courtyard & Spa, Abu Dhabi",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_328547b0,htl_19193f4f,,exterior,media/hotels/htl_19193f4f/exterior.jpg,"Exterior view at Lake Courtyard & Spa, Abu Dhabi",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_79de2fa6,htl_19193f4f,,lobby,media/hotels/htl_19193f4f/lobby.jpg,"Lobby view at Lake Courtyard & Spa, Abu Dhabi",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_52497cb2,htl_19193f4f,rmt_1a108dbf,room,media/hotels/htl_19193f4f/room.jpg,"Room view at Lake Courtyard & Spa, Abu Dhabi",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_f4867c0b,htl_19193f4f,,dining,media/hotels/htl_19193f4f/dining.jpg,"Dining view at Lake Courtyard & Spa, Abu Dhabi",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_a7855891,htl_885db404,,hero,media/hotels/htl_885db404/hero.jpg,"Hero view at Riverside Bungalow Suites, Abu Dhabi",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_0a9118d6,htl_885db404,,exterior,media/hotels/htl_885db404/exterior.jpg,"Exterior view at Riverside Bungalow Suites, Abu Dhabi",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_f81e924c,htl_885db404,,lobby,media/hotels/htl_885db404/lobby.jpg,"Lobby view at Riverside Bungalow Suites, Abu Dhabi",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_222839e8,htl_885db404,rmt_7b7b4e1f,room,media/hotels/htl_885db404/room.jpg,"Room view at Riverside Bungalow Suites, Abu Dhabi",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_6ba1208e,htl_885db404,,dining,media/hotels/htl_885db404/dining.jpg,"Dining view at Riverside Bungalow Suites, Abu Dhabi",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_337cdb20,htl_58292b84,,hero,media/hotels/htl_58292b84/hero.jpg,"Hero view at Hillview Mahal Suites, Abu Dhabi",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_dbe3fa17,htl_58292b84,,exterior,media/hotels/htl_58292b84/exterior.jpg,"Exterior view at Hillview Mahal Suites, Abu Dhabi",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_7823c2ca,htl_58292b84,,lobby,media/hotels/htl_58292b84/lobby.jpg,"Lobby view at Hillview Mahal Suites, Abu Dhabi",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_a76f7a05,htl_58292b84,rmt_5427e81f,room,media/hotels/htl_58292b84/room.jpg,"Room view at Hillview Mahal Suites, Abu Dhabi",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_85d93165,htl_58292b84,,dining,media/hotels/htl_58292b84/dining.jpg,"Dining view at Hillview Mahal Suites, Abu Dhabi",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_5cc995fb,htl_ace6d341,,hero,media/hotels/htl_ace6d341/hero.jpg,"Hero view at Casa Bungalow by the Lake, Abu Dhabi",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_0bae98c6,htl_ace6d341,,exterior,media/hotels/htl_ace6d341/exterior.jpg,"Exterior view at Casa Bungalow by the Lake, Abu Dhabi",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_5cde9372,htl_ace6d341,,lobby,media/hotels/htl_ace6d341/lobby.jpg,"Lobby view at Casa Bungalow by the Lake, Abu Dhabi",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_09dc7a78,htl_ace6d341,rmt_904f1084,room,media/hotels/htl_ace6d341/room.jpg,"Room view at Casa Bungalow by the Lake, Abu Dhabi",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_baf3e350,htl_ace6d341,,dining,media/hotels/htl_ace6d341/dining.jpg,"Dining view at Casa Bungalow by the Lake, Abu Dhabi",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_07b43cc4,htl_1723889f,,hero,media/hotels/htl_1723889f/hero.jpg,"Hero view at The Retreat Homestay, Doha",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_add46516,htl_1723889f,,exterior,media/hotels/htl_1723889f/exterior.jpg,"Exterior view at The Retreat Homestay, Doha",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_794654d2,htl_1723889f,,lobby,media/hotels/htl_1723889f/lobby.jpg,"Lobby view at The Retreat Homestay, Doha",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_1a7b0458,htl_1723889f,rmt_a11ada2c,room,media/hotels/htl_1723889f/room.jpg,"Room view at The Retreat Homestay, Doha",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_6331244a,htl_1723889f,,dining,media/hotels/htl_1723889f/dining.jpg,"Dining view at The Retreat Homestay, Doha",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_9dafdf08,htl_94be8798,,hero,media/hotels/htl_94be8798/hero.jpg,"Hero view at Indigo Regency Inn, Doha",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_9507e5d2,htl_94be8798,,exterior,media/hotels/htl_94be8798/exterior.jpg,"Exterior view at Indigo Regency Inn, Doha",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_02575caf,htl_94be8798,,lobby,media/hotels/htl_94be8798/lobby.jpg,"Lobby view at Indigo Regency Inn, Doha",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_e5b30022,htl_94be8798,rmt_f75b9cce,room,media/hotels/htl_94be8798/room.jpg,"Room view at Indigo Regency Inn, Doha",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_71297c6a,htl_94be8798,,dining,media/hotels/htl_94be8798/dining.jpg,"Dining view at Indigo Regency Inn, Doha",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_eb820d12,htl_986e57e9,,hero,media/hotels/htl_986e57e9/hero.jpg,"Hero view at Casa Niwas, Doha",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_b114dfbd,htl_986e57e9,,exterior,media/hotels/htl_986e57e9/exterior.jpg,"Exterior view at Casa Niwas, Doha",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_3194c2c4,htl_986e57e9,,lobby,media/hotels/htl_986e57e9/lobby.jpg,"Lobby view at Casa Niwas, Doha",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_f694035a,htl_986e57e9,rmt_ddb1998b,room,media/hotels/htl_986e57e9/room.jpg,"Room view at Casa Niwas, Doha",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_37303b24,htl_986e57e9,,dining,media/hotels/htl_986e57e9/dining.jpg,"Dining view at Casa Niwas, Doha",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_0d663b27,htl_bbafa1bd,,hero,media/hotels/htl_bbafa1bd/hero.jpg,"Hero view at Grand Terraces, Doha",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_b9aeb7c1,htl_bbafa1bd,,exterior,media/hotels/htl_bbafa1bd/exterior.jpg,"Exterior view at Grand Terraces, Doha",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_22f8c88c,htl_bbafa1bd,,lobby,media/hotels/htl_bbafa1bd/lobby.jpg,"Lobby view at Grand Terraces, Doha",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_03b0e1a3,htl_bbafa1bd,rmt_bc2235c7,room,media/hotels/htl_bbafa1bd/room.jpg,"Room view at Grand Terraces, Doha",1600,1067,3,2026-08-18T10:00:00+05:30
